source_id,source_name,language,country_focus,title,url,published_at,summary,section,matched_keywords
al_shahed,Al Shahed,ar,Libya,الحكومة المكلفة تحدد أسعار السلع المدعومة وحصة الفرد الشهرية,https://lywitness.com/110966/%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a7%d9%84%d9%85%d9%83%d9%84%d9%81%d8%a9-%d8%aa%d8%ad%d8%af%d8%af-%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d8%b3%d9%84%d8%b9-%d8%a7%d9%84%d9%85%d8%af/?utm_source=rss&utm_medium=rss&utm_campaign=%25d8%25a7%25d9%2584%25d8%25ad%25d9%2583%25d9%2588%25d9%2585%25d8%25a9-%25d8%25a7%25d9%2584%25d9%2585%25d9%2583%25d9%2584%25d9%2581%25d8%25a9-%25d8%25aa%25d8%25ad%25d8%25af%25d8%25af-%25d8%25a3%25d8%25b3%25d8%25b9%25d8%25a7%25d8%25b1-%25d8%25a7%25d9%2584%25d8%25b3%25d9%2584%25d8%25b9-%25d8%25a7%25d9%2584%25d9%2585%25d8%25af,2026-06-22T06:22:57,أعلن صندوق موازنة الأسعار التابع للحكومة المكلفة من مجلس النواب تحديد أسعار بيع عدد من السلع الأساسية المدعومة، في إطار جهوده للمساهمة في استقرار الأسعار وتخفيف الأعباء المعيشية عن المواطنين. ووفق تعميم صادر عن الإدارة العامة للصندوق، حُدد سعر بيع السلع للجمعيات الاستهلاكية عند 6.04 دينار لعبوة الزيت النباتي، و2.9 دينار لكيلو الأرز، و2.55 دينار […] The post الحكومة المكلفة تحدد أسعار السلع المدعومة وحصة الفرد الشهرية appeared first on صحيفة الشاهد الليبية .,ليبيا,الليبي
google_news_ar,Al Jazeera,ar,Libya,اجتماع رباعي بالقاهرة لتوحيد ليبيا وفق مبادرة أمريكية,https://news.google.com/rss/articles/CBMiygJBVV95cUxQZnV2ZUdYV0Z4TEhWMXhHbkJQVmJXSW5sZWVyeDFYelhMeGs2bFA3LWRSNmQ1OFEzWFFmWTRpRkl0aFpvZnVqZTVQeng5d0dRdFotNkVKRC1xX1NIMGZsb1FiZEN0enlYckFJVHVEUUxXbkdzWWtkSUpiTEdEV2xMWEtMb2V6eHBqTUFKdUtFdWpzT3dkajVyUUdCMjVJWmM0cFZ2NjkzcGlMeGlOZkhkNlVBZVN0dDFIcEpLazhzMkVCVUJvQW5qSlNDZmVxLWJpNUdoaGVFMHlyWHFESnNnX3JDcGkwN0FmUzZiSmE3Mm9PT1dPSmtuMndQdFZmUVF3RUFJUXBVanl1OGR2UXFfc3h5QlpMQW9ycnhXWWVmZGlGWVQ5WnlGb1BBM0ttdTZSSDY3ZUhhR2dySDZZa1N4SjVuSFd0bHpFbFHSAc8CQVVfeXFMTzUzTE5MZDJqT0ZiUE5uQmk5OFJjMzY1ajR5dTg3Q1MxX3p6V1hCbTF5TFRQbmtXS3ZOTTNCM1JaMnhfbHJyVzlleThmbVpfbjRzUWVsR2ZSalNMSUtFdUwtREZ0V040bGMzTVh4YkRwX0NBOElRLUJ5TVNrSnhsZG1HV2lpQkJmcTZfLVVROWNUSzZoX0p6bUl3aFBWMG94Rm1EandUVkpsS0NHV3VaZEZxTUx4cDRUM3BValROLXBSLWU2T3F6NHFDYjFpTTlFYWFQUnNrS3VWS0pHclpTdnlzRi1jdXplbTRtbnlic3RWcElqY2lJekd6cFJnOFpoa0Ffa1dnMUZ2UF9iZ1lWOS1zU1NmN0F4UjdrLXhTcUtyeE5VXzEwWmZDMlFFTW5IWjBrdkNIRXd3ZnV1RVhmNVpfc08xZHhkRFVnazF3Zm8?oc=5,2026-06-22T06:21:16,اجتماع رباعي بالقاهرة لتوحيد ليبيا وفق مبادرة أمريكية الجزيرة نت,,ليبيا
libya_24,Libya 24,ar,Libya,مفوضية المجتمع المدني تؤيد المبادرة الأمريكية وتؤكد: فرصة لإنهاء الانقسام السياسي,https://libya24.tv/2026/06/22/31799/,2026-06-22T05:53:24,ليبيا 24 أعلنت مفوضية المجتمع المدني دعمها للمبادرة الأمريكية للسلام، مؤكدة أنها تمثل خطوة إيجابية نحو معالجة الأزمة السياسية الليبية، وتوفر إطاراً يمكن أن يسهم في تقريب وجهات النظر بين مختلف الأطراف الوطنية، بما يخدم مسار الاستقرار ويعزز فرص الوصول إلى توافق سياسي مستدام. وأوضحت المفوضية أن أبرز ما يميز المبادرة هو تركيزها على البحث …,ليبيا,ليبيا; الليبي
akhbar_libya_24,Akhbar Libya 24,ar,Libya,«فرصة مهمة».. مفوضية المجتمع المدني تعلن تأييدها للمبادرة الأمريكية في ليبيا,https://akhbarlibya24.net/2026/06/22/%d9%81%d8%b1%d8%b5%d8%a9-%d9%85%d9%87%d9%85%d8%a9-%d9%85%d9%81%d9%88%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-%d8%aa%d8%b9%d9%84,2026-06-22T05:41:24,أخبار ليبيا 24 أعلنت مفوضية المجتمع المدني، تأييدها للمبادرة الأمريكية للسلام، معتبرةً أنها تمثل فرصة مهمة يمكن البناء عليها لدفع العملية السياسية في ليبيا نحو مرحلة جديدة من التوافق والاستقرار، في ظل استمرار حالة الانقسام السياسي والمؤسسي التي تعاني منها البلاد منذ سنوات. مفوضية المجتمع المدني: المبادرة الأمريكية فرصة مهمة يمكن البناء عليها لدفع العملية …,أخبار سياسية,ليبيا
google_news_ar,Anadolu Agency,ar,Libya,مستشار ترامب: رباعي القاهرة أكد ضرورة استمرار توحيد مؤسسات ليبيا,https://news.google.com/rss/articles/CBMi5wRBVV95cUxQQkRRNUNINFdaanlCZnFRSEpVVUV3WlhEY0pqckRoT1l3Rmx3Q2lVZ3YxQ0VHZFJmZ0Utak1GMWZTYjNKY1lYU3RZbUdXeVFYMllUUDNQTGFYZHZ3eTJIVmxJdUxNckRwWGpUc0ZGWHdhUmk1ZTY5ZVFfbmhTcVFITFBKR2VEZ0NiZTg5Y25ERDE3ekhJTUZRaEx5dHlGaUo3dHdsNmU4bTlsdGFzVzd4dVMxUnhxQ3llcldjOGw0OUEzX24tWW5mWnBaYVk4V2pYcDFwLUpTTDdzdkhoWGg2b0VoREFDdy0yNk5pVklZRFlJUlgyVWpXYmFhdFQxSG13TjQzejh5VGIxcTEyTVJGNEFsRTROdm1iVXNoZ1dRbjFCWHRHNlJQVWYzcUd3MGRSajd0WFpTNVQ4X2V3TUM1a2RaY2Z6eUoyelBwNnBtSGxfZFB3NFZfdjFGSGtzUmFTeE16NXY4T1E0RGZ1V1h2TWNCdkpJQ2I2VTBBTEZaTGV6VFpKTHgwZTRLYnN6VkpVYTZTOGk3bTBmYmZmcUk0STZMeE5lQVVOQVhBVnFKR29HRFptOU5sOHpIakR4Y2FnUTJfc0tPYWFuRjQwTUJjMGphM1E3V0RyOUN6WTd4WXFRMjhyT3NlZ3FWdHZnektQTXBmMzBFU29sR2tHWUNORUh2VS1GWFhEbnphR0pUaW9qZ2NFQ0xkRnFXNDZPWVVwNlJ1d2xPSVA1dEpJSWZHVjFMYVI4RzlMQTdLT2FOYS1xcE5RLWpyZk8wZ3Z6dG9pUFdSYUJ0c0NtZU4zQ1ZzRmZmRGxGeW8?oc=5,2026-06-22T05:30:11,مستشار ترامب: رباعي القاهرة أكد ضرورة استمرار توحيد مؤسسات ليبيا Anadolu Ajansı,,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,محلل سياسي: انتخابات فبراير 2027 مستحيلة.. وخريطة الرئاسات الثلاث محاولة لإطالة الأزمة,https://akhbarlibya24.net/2026/06/22/%d9%85%d8%ad%d9%84%d9%84-%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a-%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa-%d9%81%d8%a8%d8%b1%d8%a7%d9%8a%d8%b1-2027-%d9%85%d8%b3%d8%aa%d8%ad%d9%8a%d9%84,2026-06-22T05:16:56,أخبار ليبيا 24 انتقد المحلل السياسي ناصر بوديب، إعلان خريطة الطريق الجديدة التي طرحها رؤساء المؤسسات السياسية الثلاث، والخاصة بإجراء الانتخابات خلال فبراير 2027، معتبراً أن هذه الخطوة تأتي في سياق محاولات متكررة لإرباك المشهد السياسي وإطالة أمد الأزمة الليبية، بدلاً من الدفع نحو تسوية حقيقية تنهي حالة الانقسام القائمة منذ سنوات. محلل سياسي: هذه …,أخبار سياسية,ليبيا; الليبي
libya_update,Libya Update,en,Libya,To Enhance Food Security: Minister of Agriculture Stresses Importance of Expanding Use of Clean Energy in the Country’s Agricultural Sector,https://libyaupdate.com/to-enhance-food-security-minister-of-agriculture-stresses-importance-of-expanding-use-of-clean-energy-in-the-countrys-agricultural-sector/,2026-06-22T05:10:56,"Tripoli – Agriculture and Livestock Minister Abdel Latif Al-Taher underscored the importance of expanding the use of clean energy in the agricultural sector. He said this would support agricultural production, enhance resource efficiency, and help achieve sustainability. Al-Taher made these remarks while chairing a meeting focused on introducing solar energy systems to agricultural projects. The... Read more Source The post To Enhance Food Security: Minister of Agriculture Stresses Importance of Expanding Use of Clean Energy in the Country’s Agricultural Sector appeared first on Libya Update News .",National,Libya; Tripoli
libya_update,Libya Update,en,Libya,7 Years and 4 Months in Prison for Official Who Violated Inmates’ Rights in Tripoli,https://libyaupdate.com/7-years-and-4-months-in-prison-for-official-who-violated-inmates-rights-in-tripoli/,2026-06-22T05:04:30,"Tripoli - A Tripoli criminal court on Sunday sentenced the head of operations and judicial security to seven years and four months in prison after convicting him of violating the rights of inmates at Tripoli’s main correctional and rehabilitation facility. The verdict followed a case brought by the public prosecutor, which was based on reports... Read more Source The post 7 Years and 4 Months in Prison for Official Who Violated Inmates’ Rights in Tripoli appeared first on Libya Update News .",National,Libya; Tripoli
akhbar_libya_24,Akhbar Libya 24,ar,Libya,قزيط: إنتاج سلطة تنفيذية جديدة خطوة ضرورية للوصول للانتخابات المرتقبة,https://akhbarlibya24.net/2026/06/22/%d9%82%d8%b2%d9%8a%d8%b7-%d8%a5%d9%86%d8%aa%d8%a7%d8%ac-%d8%b3%d9%84%d8%b7%d8%a9-%d8%aa%d9%86%d9%81%d9%8a%d8%b0%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d8%ae%d8%b7%d9%88%d8%a9-%d8%b6%d8%b1%d9%88,2026-06-22T04:56:54,أخبار ليبيا 24 أكد عضو المجلس الأعلى للدولة بلقاسم قزيط، أن إنتاج سلطة تنفيذية جديدة يعد خطوة ضرورية وأساسية لتهيئة الظروف المناسبة لإجراء الانتخابات وإنهاء المراحل الانتقالية المتعاقبة، مضيفاً أن إشادة البعثة الأممية بتوصيات الحوار المهيكل تُعد أمراً منطقياً ومتوقعاً، بالنظر إلى أن هذه التوصيات جاءت بعد نحو ستة أشهر من المباحثات والنقاشات المستمرة بين …,أخبار سياسية,ليبيا; البعثة الأممية
google_news_ar,Al-Watan,ar,Libya,وزير الخارجية يؤكد لـ كبير مستشاري ترامب موقف مصر الداعم لوحدة ليبيا واستقرارها,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1yRHYtQXF6WnpBUkVQT3hNMmxmZk5EY3AtekZGaWRKRVJUY25CZ0I5cktQUWpxc2o5c3l3RzExdVd2bm1iVkpyNW1tV2NhVGtMR3Nyc3lMWERhZnVa?oc=5,2026-06-22T04:40:52,وزير الخارجية يؤكد لـ كبير مستشاري ترامب موقف مصر الداعم لوحدة ليبيا واستقرارها الوطن,,ليبيا
libya_24,Libya 24,ar,Libya,عادل عيسى: تصريحات فانس جرس إنذار لمراجعة الواقع.. وصورة ليبيا عالمياً تتطلب أفعالاً لا أقوالاً,https://libya24.tv/2026/06/22/31797/,2026-06-22T04:36:19,ليبيا 24 عيسى: صورة ليبيا عالمياً تكشف تحديات الاستقرار والمؤسسات في تدوينة نارية على صفحته بموقع فيسبوك، قال الدبلوماسي السابق عادل عيسى إن تصريح نائب الرئيس الأميركي جي دي فانس، الذي تساءل فيه عن جدوى تحويل إيران إلى «ليبيا فارسية»، يمثل «رسالة مؤلمة» تكشف كيف أصبحت ليبيا تُستحضر في الخطاب الدولي كنموذج للفشل وعدم الاستقرار. …,ليبيا,ليبيا
libya_24,Libya 24,ar,Libya,امغيب: تشويه مبادرة بولس يكشف ازدواجية المواقف السياسي.. ودعم البيان الثلاثي يثير التساؤلات,https://libya24.tv/2026/06/22/31795/,2026-06-22T04:30:18,ليبيا 24 امغيب: أنصفوا مبادرة بولس بعيداً عن تشويه المصالح الحزبية في تدوينة نشرها عبر صفحته على فيسبوك، سلط عضو مجلس النواب سعيد امغيب الضوء على تناقضات وصفها بالمكشوفة في خطاب إحدى القنوات الليبية المحسوبة على تيار الإسلام السياسي، على خلفية تعاطيها مع مبادرة بولس وبيان الرئاسات الثلاث. رصد امغيب في تدوينته حلقة بثتها القناة …,ليبيا,ليبيا; الليبي
libya_24,Libya 24,ar,Libya,المجالس تتفـــق عبر “زووم” والليبيـــون يتســـاءلون: أيـــن الضمانـــات؟,https://libya24.tv/2026/06/22/31793/,2026-06-22T04:26:22,ليبيا 24 “اتفاق الزووم” يثير تساؤلات حول مصداقية المجالس الثلاثة البصير: المشاريع الوطنية لا تُبنى خلف الشاشات.. والتجارب السابقة علمتنا أن البيانات وحدها لا تكفي في تطور سياسي لافت، أعلنت المجالس الثلاثة (مجلس النواب، والمجلس الأعلى للدولة، والمجلس الرئاسي) عن توافقها على خارطة طريق لإجراء انتخابات رئاسية وتشريعية متزامنة. غير أن هذا الإعلان، الذي تم …,ليبيا,ليبيا; الليبي
libya_24,Libya 24,ar,Libya,أبوعميد تنتقد توافق المجالس الثلاثة: محاولة متأخرة لقطع الطريق على إرادة الشعب,https://libya24.tv/2026/06/22/31791/,2026-06-22T04:04:32,ليبيا 24 أبوعميد: توافق المجالس الثلاثة محاولة متأخرة لامتصاص الضغط قبل إحاطة الأمم المتحدة انتخابات فعلية أم وثائق جديدة تمنح الأزمة عمراً إضافياً؟ في تصريح لافت عبر صفحتها على موقع التواصل الاجتماعي، انتقدت الدكتورة منال أبوعميد، عضو لجنة الحوار المهيكل، التوافق الذي أعلنته رئاسات المجالس الثلاثة في ليبيا، واصفة إياه بأنه “ليس جديداً بقدر ما …,ليبيا,ليبيا
google_news_ar,Tawasul News,ar,Libya,السيسي يوجه بدعم التسوية السياسية في ليبيا,https://news.google.com/rss/articles/CBMiU0FVX3lxTFA0cHNrY0VCSFFPMG1OREFrR3dtalY0eXV2YWFLTlB3cmNVOUNIU2dVYTBfX3lGaDV4dVRtWS1zejNWaTN5UFU4VVZjR21Yc1U0VHFJ?oc=5,2026-06-22T03:57:45,السيسي يوجه بدعم التسوية السياسية في ليبيا شبكة تواصل الإخبارية,,ليبيا
google_news_ar,Qatar news agency,ar,Libya,ليبيا تسجل أعلى إنتاج نفطي منذ عام 2013 باقترابها من 1.5 مليون برميل يوميا,https://news.google.com/rss/articles/CBMiqARBVV95cUxNMFNKZkZSdjZ1Z2E2V3BIVHhXc3A0eUxwV2w3b3c3Vzh2MktCd2dqY0hpQ3dUT3ZSX2VPdW5ROVVDVDJfM180UDFFRmE1RndZVlY2S25lRVQ5Rm9tVHQyOFljZVVZZGhzY3JzcnZ4TWpWT1loeHpaaUhJS2lzeDV5ZUd2WkRCQlpnR1JjQVhjWmZBc2U4RGJGdUpEQ1hZVzlpbWdfMFpNcnRTWF9kREwzZ1AzcEswWEt0c0pKeEZKYkpaTDNWRnNfSndoUG1fOHFiU0JJOHBhYnJoQ283WnRlSEFOWVFtUGNuRWpCa3ZUaXBzWHB6Qm5QMjRyWjkwRGRfU0U1aV9ZQ1hhZjZmVU14bHJzdllyZkl2SmZqSDJXOGhCQ3Nnakh1REIyUHMwcENBTkE3dzN0bHNzMjZKbVNGZmEyZjRGV0ZubWt6S0pKVk5aQkt1TXJNak91MUtDRjRCdHpPLUlUQ3JuQktMRjNYOGhKRm4zbGRVNkJoeEN3Z2JycTAydGpwQXpQclJ5ZWduY25iN0p0djBiNTM3VzA3NGlQd0k1MDRMWFRkMkdrZ2dqaXVLX0MzcV9WeVFrcnd4Wk83NkktR3JIeHZmRWJBbmd5cWJONnVhQ2VmdVBVNFl4ZHVBaW9kZ0ctVDhUVXhrY2x6RVZ2SXBmeEVoTHVxSDhYcWVqMVZxekNNRWpuUlJ1SFZMQlI1bGhTOGh3UWdTMG5sMENyeTg?oc=5,2026-06-22T03:34:17,ليبيا تسجل أعلى إنتاج نفطي منذ عام 2013 باقترابها من 1.5 مليون برميل يوميا Qatar news agency,,ليبيا
al_jazeera_ar_libya,Al Jazeera Arabic - Libya,ar,Libya,اجتماع رباعي بالقاهرة لتوحيد ليبيا وفق مبادرة أمريكية,https://www.aljazeera.net/news/2026/6/22/%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1-%d8%aa%d8%b1%d9%85%d8%a8-%d8%b1%d8%a8%d8%a7%d8%b9%d9%8a-%d8%a7%d9%84%d9%82%d8%a7%d9%87%d8%b1%d8%a9-%d8%a3%d9%83%d8%af-%d8%b6%d8%b1%d9%88%d8%b1%d8%a9?traffic_source=rss,2026-06-22T03:09:13,شهدت القاهرة اجتماعا رباعيا حضره وزراء خارجية مصر والسعودية وتركيا إضافة إلى مستشار الرئيس الأمريكي للشؤون العربية والأفريقية لبحث مبادرة أمريكية لتوحيد ليبيا.,أخبار,ليبيا
google_news_ar,Vietnam.vn,ar,Libya,إيطاليا تنشر مركز تنسيق شؤون المهاجرين في ليبيا.,https://news.google.com/rss/articles/CBMijgFBVV95cUxPTTF5a0FjZHF3WFNER2c2Z3hhUkppa0JiMnd1WWt2NWJJUUR0SzVUdUdHLV9jbzRBczBWUm9MUnZIM29yYjVsSkRDaDRjcUh2cHFDelQ2T3lDUk81d1RiR3VzRWtjaGNzR24tbDFPa0JkeEJPd3FPX2NCTHROMmJvY1ExRWMtbFhlcjRVZWdn?oc=5,2026-06-22T01:53:43,إيطاليا تنشر مركز تنسيق شؤون المهاجرين في ليبيا. Vietnam.vn,,ليبيا
address_libya,Address Libya,ar,Libya,تأييد بلدي لبيان القيادة العامة بشأن المبادرة الأمريكية للسلام في ليبيا,https://www.addresslibya.com/2026/%d8%aa%d8%a3%d9%8a%d9%8a%d8%af-%d8%a8%d9%84%d8%af%d9%8a-%d9%84%d8%a8%d9%8a%d8%a7%d9%86-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d8%a9-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a7/,2026-06-22T00:51:56,أعلنت مجموعة من المجالس البلدية تأييدها للبيان الصادر عن القيادة العامة للقوات المسلحة بشأن دعمها وانخراطها في المبادرة الأمريكية للسلام في ليبيا، التي طرحها مستشار الرئيس الأمريكي، مسعد بولس، معتبرةً أنها تمثل فرصة لدفع العملية السياسية وتعزيز جهود توحيد مؤسسات الدولة.,أخبار ليبيا,ليبيا
google_news_ar,Al-Araby TV,ar,Libya,ليبيا.. الحكم بسجن أسامة نجيم لأكثر من 7 سنوات بتهمة تعذيب ‏سجناء‎ | التلفزيون العربي,https://news.google.com/rss/articles/CBMi-wNBVV95cUxOMHA2WnhNb0g2Wmt4ME1GbG5XVUR4TGhsTWo4aFBiQmpOR3UzWHBPUDJVMGxrZUpxMWhyLXY5QVZoOTE5VU9UV184Qm95TmJfYmlrUlNzUU9zTFVGT1pkMnY5TWdLa2hkTVlNb1FNYVZpY3JKc1lIX3lxWXl3TDJaTm05c1VqMG02NUlnSlFPNUFVeENaX1dzVTNENktYVGdkT1RaZHl5TC1BTzNGZnNKd2ZrYWNiMEFYRnU4Y1R1MXM4aExMOG9mU3p3cVJGa0R1dkplZ09MdHcxTHRJWElEUTBiYm1kaFIzY2VIZlREYmxVSkhfd3VrWExJM1dJaDFPN09uMHNSRF9QZ2FYaTVfeENrVlBkdjFpTFRIUzFnVmNFTXNpNkhZXzdCblZESG1qNC00NDEtNmhHM3VMNWh3YWdBYm5LaWtYMFZOTDViZFJFTUlwNXlwT2dIeEZnRHhISEtsTmdSS1VBODRzM01FSVRSTUNTdTlGOHFmRkpFNjVtUHc3Q1E4Ym41OEZGVlZ2dkJHTllNLW5sMTdwaWk0TEJPTkRDb2N4RFpRbnVfQkFCT1NjeDRROFJBNGgtb1g1U0psTUNOal84cVRoZThmV2tuTzRpZGhROUs1WTJhT21aZnl5eUY5bEhUb2tTaDJ5SXRUR0xlell5UFXSAYAEQVVfeXFMTjctUTRwbUo2S2pSNUV6UGhwS0tXRnN0clZ0VUNuX292QWJDcHd1YnUyNVpudksySjZrejdxYXRXRWNjbkxZQXdOcTFDbkgzM2NrN1RIc0xfV19RSjBfQVFEU1VLcHU5MngzT3pJc3NnM2xWUjhSWUszU0NONURJdkgyUFdjb1luSnU5bWpKY2tDSWZLdzBOSlhnY3V4b0NYOTRIT254eTZwQjhrdzVkbXdPY3BLcV83YjhMY2pVU3RCYThTWWJIODgyNllTbGVmblk2Q1BuUTdvZGo1OU05Ull5c25fckt1aWV1TVRzd05VSDRHeGVHdjFwSUhEd2Z6dktRck5nck9EazRVQXdKOGlhLWlGM295cWFRU2xwTkVPTzh3MjdKclhVWWYyODBha1pKaWZkYVd4Q21pQzVueWliUWJzVXlZZThQNElfeVZzcE9jSmlvWldnS0EteWhZYXFpaUdFOW4tWkhDbGNFbGUydVlCV0tsdDJ6VFdkbWl2MkVEeElTUlhQdUJaWjZ5czhoeE1DSmJybkE3cndXQXJhQW9aV1p3MERoN2JkX2hMVWlyN2dmVmZWMVJNTW9OVGRuWmphd0ZLd2JUeE9YTUNsNC14cldHa1pvaVZIdFA1X1BmNm9OYWc5cDZ2MUVFbUdvdUlsQWlRQldsR205bEs?oc=5,2026-06-22T00:42:23,ليبيا.. الحكم بسجن أسامة نجيم لأكثر من 7 سنوات بتهمة تعذيب ‏سجناء‎ | التلفزيون العربي التلفزيون العربي,,ليبيا
address_libya,Address Libya,ar,Libya,مفوضية المجتمع المدني: نؤيد المبادرة الأمريكية لحل الأزمة الليبية,https://www.addresslibya.com/2026/%d9%85%d9%81%d9%88%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d8%aa%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d9%86%d9%8a-%d9%86%d8%a4%d9%8a%d8%af-%d8%a7%d9%84%d9%85%d8%a8%d8%a7%d8%af%d8%b1%d8%a9-%d8%a7/,2026-06-22T00:29:15,أعلنت مفوضية المجتمع المدني تأييدها للمبادرة التي طرحتها الإدارة الأمريكية عبر مستشار الرئيس الأمريكي، مسعد بولس، والهادفة إلى الدفع بالعملية السياسية في ليبيا نحو مسار يسهم في معالجة حالة الانسداد السياسي القائمة.,أخبار ليبيا,ليبيا; الليبي
