source_id,source_name,language,country_focus,title,url,published_at,summary,section,matched_keywords
al_wasat,Al Wasat,ar,Libya,روبيو: ناقشت مع صدام حفتر توحيد المؤسسة العسكرية في ليبيا - بوابة الوسط,https://alwasat.ly/news/libya/523116,2026-06-30T05:44:00,روبيو: ناقشت مع صدام حفتر توحيد المؤسسة العسكرية في ليبيا بوابة الوسط,,ليبيا
google_news_en,Middle East Economic Digest,en,Libya,Aldar launches Yas Island community park project,https://www.meed.com/aldar-launches-yas-island-community-park-project,2026-06-30T05:41:09,Aldar launches Yas Island community park project MEED,,
google_news_en,Middle East Economic Digest,en,Libya,Dubai sets August deadline for Airport Express metro bids,https://www.meed.com/august-deadline-for-airport-express-metro-bids,2026-06-30T05:41:09,Dubai sets August deadline for Airport Express metro bids MEED,,
google_news_en,Middle East Economic Digest,en,Libya,Chinese firm wins Qiddiya Janadriyah cultural district hotels,https://www.meed.com/chinese-firm-wins-qiddiya-janadriyah-cultural-district-hotels,2026-06-30T05:41:09,Chinese firm wins Qiddiya Janadriyah cultural district hotels MEED,,
al_wasat,Al Wasat,ar,Libya,صدام حفتر: بحثت مع روبيو وبولس المضي بالعملية السياسية لتحقيق وحدة ليبيا - بوابة الوسط,https://alwasat.ly/news/libya/523115,2026-06-30T05:33:55,صدام حفتر: بحثت مع روبيو وبولس المضي بالعملية السياسية لتحقيق وحدة ليبيا بوابة الوسط,,ليبيا
google_news_en,Tempo.co English,en,Libya,Marco Rubio Meets Libyan Commander as US Pushes Libya Unity,https://en.tempo.co/read/2111057/marco-rubio-meets-libyan-commander-as-us-pushes-libya-unity,2026-06-30T03:14:46,Marco Rubio Meets Libyan Commander as US Pushes Libya Unity Tempo.co English,,Libya; Libyan
google_news_en,Punch Newspapers,en,Libya,Local refineries import 2m barrels Libyan crude amid domestic shortage,https://punchng.com/local-refineries-import-2m-barrels-libyan-crude-amid-domestic-shortage/,2026-06-30T01:26:27,Local refineries import 2m barrels Libyan crude amid domestic shortage Punch Newspapers,,Libya; Libyan
google_news_en,Mirage News,en,Libya,North Korea Nuclear Talks Fail: Next Steps Explored,https://www.miragenews.com/north-korea-nuclear-talks-fail-next-steps-1701493/,2026-06-30T00:38:00,North Korea Nuclear Talks Fail: Next Steps Explored Mirage News,,
google_news_ar,Dar Al-Hilal,ar,Libya,مسعد بولس: الولايات المتحدة ملتزمة بدعم توحيد المؤسسات العسكرية والاقتصادية والسياسية في ليبيا,https://darelhilal.com/News/3259649.aspx,2026-06-30T00:18:29,مسعد بولس: الولايات المتحدة ملتزمة بدعم توحيد المؤسسات العسكرية والاقتصادية والسياسية في ليبيا بوابة دار الهلال,,ليبيا
google_news_ar,Vietnam.vn,ar,Libya,ليبيا: تصاعد التوترات السياسية عقب قرار استبدال رئيس المخابرات.,https://www.vietnam.vn/ar/libya-gia-tang-cang-thang-chinh-tri-sau-quyet-dinh-thay-lanh-dao-tinh-bao,2026-06-30T00:10:32,ليبيا: تصاعد التوترات السياسية عقب قرار استبدال رئيس المخابرات. Vietnam.vn,,ليبيا
al_marsad,Al Marsad,ar,Libya,نائب رئيس الوزراء الروسي يوعز بمواصلة مراقبة أسعار المشتقات النفطية,https://almarsad.co/2026/06/30/%d9%86%d8%a7%d8%a6%d8%a8-%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%b1%d9%88%d8%b3%d9%8a-%d9%8a%d9%88%d8%b9%d8%b2-%d8%a8%d9%85%d9%88%d8%a7%d8%b5%d9%84%d8%a9/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,بورصة موسكو في المنطقة الخضراء,https://almarsad.co/2026/06/30/%d8%a8%d9%88%d8%b1%d8%b5%d8%a9-%d9%85%d9%88%d8%b3%d9%83%d9%88-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%86%d8%b7%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%b6%d8%b1%d8%a7%d8%a1-7/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,كوريا الجنوبية تعلن عن مدينة صناعية لأشباه الموصلات باستثمارات تتجاوز نصف تريليون دولار,https://almarsad.co/2026/06/30/%d9%83%d9%88%d8%b1%d9%8a%d8%a7-%d8%a7%d9%84%d8%ac%d9%86%d9%88%d8%a8%d9%8a%d8%a9-%d8%aa%d8%b9%d9%84%d9%86-%d8%b9%d9%86-%d9%85%d8%af%d9%8a%d9%86%d8%a9-%d8%b5%d9%86%d8%a7%d8%b9%d9%8a%d8%a9-%d9%84%d8%a3/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,ارتفاع أسعار الغاز في أوروبا إلى 503 دولارات لكل ألف متر مكعب,https://almarsad.co/2026/06/30/%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%a7%d8%b2-%d9%81%d9%8a-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d8%a7-%d8%a5%d9%84%d9%89-503-%d8%af%d9%88%d9%84%d8%a7/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,السعودية تدشن خطا ملاحيا استراتيجيا يربطها بالعالم وميناءين عربيين هامين,https://almarsad.co/2026/06/30/%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%aa%d8%af%d8%b4%d9%86-%d8%ae%d8%b7%d8%a7-%d9%85%d9%84%d8%a7%d8%ad%d9%8a%d8%a7-%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a7-%d9%8a/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,الإمارات تضخ 10 مليارات جنيه في رأس الحكمة,https://almarsad.co/2026/06/30/%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d8%aa%d8%b6%d8%ae-10-%d9%85%d9%84%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa-%d8%ac%d9%86%d9%8a%d9%87-%d9%81%d9%8a-%d8%b1%d8%a3%d8%b3-%d8%a7%d9%84%d8%ad%d9%83/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,الدفاع الروسية: إسقاط 75 طائرة مسيرة أوكرانية في 6 ساعات,https://almarsad.co/2026/06/30/%d8%a7%d9%84%d8%af%d9%81%d8%a7%d8%b9-%d8%a7%d9%84%d8%b1%d9%88%d8%b3%d9%8a%d8%a9-%d8%a5%d8%b3%d9%82%d8%a7%d8%b7-75-%d8%b7%d8%a7%d8%a6%d8%b1%d8%a9-%d9%85%d8%b3%d9%8a%d8%b1%d8%a9-%d8%a3%d9%88%d9%83/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,مفوضة حقوق الإنسان الروسية تبلغ بوتين بتلقيها ردا من الأمم المتحدة بشأن هجوم ستاروبيلسك,https://almarsad.co/2026/06/30/%d9%85%d9%81%d9%88%d8%b6%d8%a9-%d8%ad%d9%82%d9%88%d9%82-%d8%a7%d9%84%d8%a5%d9%86%d8%b3%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%88%d8%b3%d9%8a%d8%a9-%d8%aa%d8%a8%d9%84%d8%ba-%d8%a8%d9%88%d8%aa%d9%8a%d9%86/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,مسؤول أمريكي: دورنا يشمل استخدام قواتنا الموجودة في لبنان لمراقبة الاتفاق مع إسرائيل,https://almarsad.co/2026/06/30/%d9%85%d8%b3%d8%a4%d9%88%d9%84-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d8%af%d9%88%d8%b1%d9%86%d8%a7-%d9%8a%d8%b4%d9%85%d9%84-%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d9%82%d9%88%d8%a7%d8%aa%d9%86/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,ترامب: اجتماع الدوحة مع إيران قد يكون مهمًا وقد لا يكون,https://almarsad.co/2026/06/30/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d8%a7%d8%ac%d8%aa%d9%85%d8%a7%d8%b9-%d8%a7%d9%84%d8%af%d9%88%d8%ad%d8%a9-%d9%85%d8%b9-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%82%d8%af-%d9%8a%d9%83%d9%88%d9%86-%d9%85%d9%87/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,ارتفاع ضحايا زلزال فنزويلا إلى 1719 قتيلا,https://almarsad.co/2026/06/30/%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b6%d8%ad%d8%a7%d9%8a%d8%a7-%d8%b2%d9%84%d8%b2%d8%a7%d9%84-%d9%81%d9%86%d8%b2%d9%88%d9%8a%d9%84%d8%a7-%d8%a5%d9%84%d9%89-1719-%d9%82%d8%aa%d9%8a%d9%84%d8%a7/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,تتقدمه كالاس.. وفد أوروبي رفيع يزور تركيا الثلاثاء للارتقاء بالتعاون,https://almarsad.co/2026/06/30/%d8%aa%d8%aa%d9%82%d8%af%d9%85%d9%87-%d9%83%d8%a7%d9%84%d8%a7%d8%b3-%d9%88%d9%81%d8%af-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d8%b1%d9%81%d9%8a%d8%b9-%d9%8a%d8%b2%d9%88%d8%b1-%d8%aa%d8%b1%d9%83%d9%8a/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,“يديعوت أحرونوت”: نتنياهو تجاهل مرة أخرى حقيقة مقتل العديد من الرهائن أثناء احتجازهم في غزة,https://almarsad.co/2026/06/30/%d9%8a%d8%af%d9%8a%d8%b9%d9%88%d8%aa-%d8%a3%d8%ad%d8%b1%d9%88%d9%86%d9%88%d8%aa-%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d8%aa%d8%ac%d8%a7%d9%87%d9%84-%d9%85%d8%b1%d8%a9-%d8%a3%d8%ae%d8%b1/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,الخارجية الإيرانية ردا على ماكرون: إيران وحدها ستتولى عملية إزالة الألغام من مضيق هرمز,https://almarsad.co/2026/06/30/%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%b1%d8%af%d8%a7-%d8%b9%d9%84%d9%89-%d9%85%d8%a7%d9%83%d8%b1%d9%88%d9%86-%d8%a5%d9%8a%d8%b1/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,كاتس: أصدرت توجيهات للجيش بالاستعداد لعملية أزرق- أبيض وقد نكون غدا في حرب مع إيران,https://almarsad.co/2026/06/30/%d9%83%d8%a7%d8%aa%d8%b3-%d8%a3%d8%b5%d8%af%d8%b1%d8%aa-%d8%aa%d9%88%d8%ac%d9%8a%d9%87%d8%a7%d8%aa-%d9%84%d9%84%d8%ac%d9%8a%d8%b4-%d8%a8%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d8%b9%d8%af%d8%a7%d8%af-%d9%84/,2026-06-30T00:00:00,,,
al_marsad,Al Marsad,ar,Libya,الرئيس الإسرائيلي: نسعى للسلام مع سوريا وفتح فصل جديد في العلاقات بيننا,https://almarsad.co/2026/06/30/%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d9%86%d8%b3%d8%b9%d9%89-%d9%84%d9%84%d8%b3%d9%84%d8%a7%d9%85-%d9%85%d8%b9-%d8%b3%d9%88%d8%b1%d9%8a/,2026-06-30T00:00:00,,,
libya_update,Libya Update,en,Libya,Conclusion of Evaluation Activities for the Arab Reading Challenge Initiative at the Education Office in Sirte and Honoring Outstanding Participants,https://libyaupdate.com/conclusion-of-evaluation-activities-for-the-arab-reading-challenge-initiative-at-the-education-office-in-sirte-and-honoring-outstanding-participants/,2026-06-29T23:55:53,"Sirte – The evaluation committee for the Arabic Reading Challenge initiative at the municipal education office in Sirte concluded its activities Monday on the stage of 17 February Hawks School. The event was attended by Sirte’s Director of Education, Miftah Abdelkafi, along with directors of the offices of private education, school activities, and media and... Read more Source The post Conclusion of Evaluation Activities for the Arab Reading Challenge Initiative at the Education Office in Sirte and Honoring Outstanding Participants appeared first on Libya Update News .",National,Libya
al_wasat,Al Wasat,ar,Libya,الشرارة يواصل الانتصارات ويقترب من حجز بطاقة الصعود إلى الدوري الليبي الممتاز - بوابة الوسط,https://alwasat.ly/news/libya-sports/523087,2026-06-29T23:35:53,الشرارة يواصل الانتصارات ويقترب من حجز بطاقة الصعود إلى الدوري الليبي الممتاز بوابة الوسط,,الليبي
google_news_ar,Al Wasat,ar,Libya,بحضور بولس.. روبيو يستقبل صدام حفتر بمقر الخارجية الأميركي في واشنطن,https://alwasat.ly/news/libya/523107,2026-06-29T23:35:53,بحضور بولس.. روبيو يستقبل صدام حفتر بمقر الخارجية الأميركي في واشنطن بوابة الوسط,,
google_news_en,National,en,Libya,Saddam Haftar meets Rubio in Washington as US pushes Libya unification plan,https://www.thenationalnews.com/news/mena/2026/06/29/saddam-haftar-to-meet-rubio-in-washington-as-us-pushes-libya-unification-plan/,2026-06-29T23:34:09,Saddam Haftar meets Rubio in Washington as US pushes Libya unification plan The National,,Libya
akhbar_libya_24,Akhbar Libya 24,ar,Libya,واشنطن تؤكد دعم توحيد ليبيا خلال مباحثات صدام حفتر وروبيو المشتركة,https://akhbarlibya24.net/2026/06/30/%d9%88%d8%a7%d8%b4%d9%86%d8%b7%d9%86-%d8%af%d8%b9%d9%85-%d8%aa%d9%88%d8%ad%d9%8a%d8%af-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%b5%d8%af%d8%a7%d9%85-%d9%85%d8%a8%d8%a7%d8%ad%d8%ab,2026-06-29T23:25:19,أخبار ليبيا 24 صدام حفتر يقود حراكاً سياسياً في واشنطن لتعزيز الشراكة مع الولايات المتحدة في خطوة تعكس زخماً متنامياً في مسار العلاقات الليبية الأمريكية، أجرى نائب القائد العام للجيش الوطني الليبي، الفريق أول ركن صدام خليفة حفتر، سلسلة مباحثات رفيعة المستوى في العاصمة الأمريكية واشنطن، استهلها بلقاء وزير الخارجية الأمريكي ماركو روبيو، بحضور كبير …,الأخبار,ليبيا; الليبي
akhbar_libya_24,Akhbar Libya 24,ar,Libya,واشنطن تؤكد دعم توحيد ليبيا خلال مباحثات صدام حفتر وروبيو المشتركة - akhbarlibya24.net,https://akhbarlibya24.net/2026/06/30/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AF%D8%B9%D9%85-%D8%AA%D9%88%D8%AD%D9%8A%D8%AF-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%B5%D8%AF%D8%A7%D9%85-%D9%85%D8%A8%D8%A7%D8%AD%D8%AB,2026-06-29T23:25:19,واشنطن تؤكد دعم توحيد ليبيا خلال مباحثات صدام حفتر وروبيو المشتركة akhbarlibya24.net,,Libya; ليبيا
google_news_ar,Elaph,ar,Libya,روبيو يستقبل صدام حفتر في أول اختبار لخطة توحيد السلطة,https://elaph.com/Web/News/2026/06/1600338.html,2026-06-29T23:10:00,روبيو يستقبل صدام حفتر في أول اختبار لخطة توحيد السلطة إيلاف,,
google_news_en,Crude Oil Prices Today,en,Libya,The Next Oil Rally Could Be Driven by Stockpile Buying,https://oilprice.com/Energy/Crude-Oil/The-Next-Oil-Rally-Could-Be-Driven-by-Stockpile-Buying.html,2026-06-29T23:00:00,The Next Oil Rally Could Be Driven by Stockpile Buying Crude Oil Prices Today | OilPrice.com,,
akhbar_libya_24,Akhbar Libya 24,ar,Libya,عبدالمولى يهاجم تعيين مليقطة ويطالب بتحقيق بشأن المجلس الرئاسي,https://akhbarlibya24.net/2026/06/30/%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%85%d9%88%d9%84%d9%89-%d9%8a%d9%87%d8%a7%d8%ac%d9%85-%d9%85%d9%84%d9%8a%d9%82%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%b1%d8%a6%d8%a7%d8%b3,2026-06-29T22:51:21,أخبار ليبيا 24 عبدالمولى: تعيين مليقطة يفتقر للكفاءة ويستوجب التحقيق في ملابساته انتقادات حادة لآلية إدارة المناصب السيادية شن عضو مجلس النواب عبد النبي عبد المولى هجومًا حادًا على آلية إدارة المناصب السيادية داخل المجلس الرئاسي، معتبرًا أن ما يجري في ملف رئاسة جهاز المخابرات العامة يعكس ـ بحسب تعبيره ـ إدارة تقوم على “الصفقات” …,الأخبار,ليبيا
google_news_en,Travel And Tour World,en,Libya,"Libya Faces Major Travel Shock as Government Bans Entry for Citizens of Sudan, Ethiopia, Somalia, and More Countries in Sudden Crackdown That Disrupts Regional Mobility and Sparks Migration Concerns – New Update You Need to Know",https://www.travelandtourworld.com/news/article/copskqzb475p/,2026-06-29T22:39:01,"Libya Faces Major Travel Shock as Government Bans Entry for Citizens of Sudan, Ethiopia, Somalia, and More Countries in Sudden Crackdown That Disrupts Regional Mobility and Sparks Migration Concerns – New Update You Need to Know Travel And Tour World",,Libya
lana_21,LANA,ar,Libya,إغلاق وتشميع محلات مخالفة خلال حملة صحية شاملة بطرابلس المركز,https://lana.gov.ly/post.php?lang=ar&id=360567,2026-06-29T22:37:46,نشر بتاريخ: 2026-06-29 22:37:46,,طرابلس
akhbar_libya_24,Akhbar Libya 24,ar,Libya,الاتحاد الأوروبي يسعى إلى نتائج ملموسة في محادثاته التجارية مع الصين بحلول أكتوبر,https://akhbarlibya24.net/2026/06/30/%d8%a7%d9%84%d8%a7%d8%aa%d8%ad%d8%a7%d8%af-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d8%b5%d9%8a%d9%86-%d8%a5%d9%84%d9%89-%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%aa%d8%ac%d8%a7%d8%b1%d9%8a%d8%a9,2026-06-29T22:35:00,أخبار ليبيا 24 أعرب الاتحاد الأوروبي عن تطلعه إلى تحقيق نتائج عملية وملموسة في محادثاته التجارية مع الصين بحلول أكتوبر المقبل، في ظل تزايد المخاوف الأوروبية من اتساع الفجوة التجارية بين الجانبين واستمرار تراجع الحصة السوقية الأوروبية داخل السوق الصينية. محادثات مكثفة تمهد لجولة جديدة في بكين وأكد مفوض التجارة في الاتحاد الأوروبي ماروش شفتشوفيتش …,أخبار دولية,ليبيا
google_news_en,Breakingthenews.net,en,Libya,Rubio says US to continue to back 'unified' Libya,https://breakingthenews.net/Article/Rubio-says-US-to-continue-to-back-'unified'-Libya/66597546,2026-06-29T22:34:00,Rubio says US to continue to back 'unified' Libya Breakingthenews.net,,Libya
google_news_ar,Al-Waqaie,ar,Libya,اختراق مصرف ليبيا المركزي وتسريب بيانات سرية عبر الشبكة المظلمة,https://alwakaai.com/article/726473,2026-06-29T22:32:09,اختراق مصرف ليبيا المركزي وتسريب بيانات سرية عبر الشبكة المظلمة الوقائع الإخبارية,,ليبيا
google_news_ar,Erem News,ar,Libya,روبيو وصدام حفتر يبحثان توحيد الجيش الليبي,https://www.eremnews.com/news/arab-world/mosylt6,2026-06-29T22:31:12,روبيو وصدام حفتر يبحثان توحيد الجيش الليبي إرم نيوز,,الليبي
libya_update,Libya Update,en,Libya,Abdel Salam: High School Exam Papers and Curricula Have Withstood 14 Years of Division,https://libyaupdate.com/abdel-salam-high-school-exam-papers-and-curricula-have-withstood-14-years-of-division/,2026-06-29T22:30:01,"Tripoli – Saif Al-Nasr Abdel Salam, former head of the Educational Curricula Center at the Ministry of Education under the Dbeibeh government, said that high school graduation exams in Libya are still administered using a single, unified paper in both the east and west of the country, despite nearly 14 years of political and institutional... Read more Source The post Abdel Salam: High School Exam Papers and Curricula Have Withstood 14 Years of Division appeared first on Libya Update News .",National,Libya; Tripoli
akhbar_libya_24,Akhbar Libya 24,ar,Libya,تراجع أسعار الذهب مع تصاعد التوترات الأمريكية الإيرانية وارتفاع النفط,https://akhbarlibya24.net/2026/06/30/%d8%aa%d8%b1%d8%a7%d8%ac%d8%b9-%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d8%b0%d9%87%d8%a8-%d9%85%d8%b9-%d8%aa%d8%b5%d8%a7%d8%b9%d8%af-%d8%a7%d9%84%d8%aa%d9%88%d8%aa%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84,2026-06-29T22:28:33,أخبار ليبيا 24 شهدت أسعار الذهب تراجعًا ملحوظًا خلال تعاملات الاثنين، متأثرة بتصاعد التوترات بين الولايات المتحدة وإيران وما نتج عنها من ارتفاع في أسعار النفط، الأمر الذي عزز المخاوف بشأن عودة الضغوط التضخمية ودعم التوقعات باتجاه مجلس الاحتياطي الاتحادي الأمريكي إلى تشديد السياسة النقدية خلال الفترة المقبلة. وانخفض الذهب في المعاملات الفورية بنسبة 1.03 …,إقتصاد,ليبيا
al_shahed,Al Shahed,ar,Libya,صدام حفتر: نقلت لروبيو تقدير القائد العام لجهود ترامب الرامية لإرساء السلام في ليبيا,https://lywitness.com/111357/%d8%b5%d8%af%d8%a7%d9%85-%d8%ad%d9%81%d8%aa%d8%b1-%d9%86%d9%82%d9%84%d8%aa-%d9%84%d8%b1%d9%88%d8%a8%d9%8a%d9%88-%d8%aa%d9%82%d8%af%d9%8a%d8%b1-%d8%a7%d9%84%d9%82%d8%a7%d8%a6%d8%af-%d8%a7%d9%84%d8%b9/?utm_source=rss&utm_medium=rss&utm_campaign=%25d8%25b5%25d8%25af%25d8%25a7%25d9%2585-%25d8%25ad%25d9%2581%25d8%25aa%25d8%25b1-%25d9%2586%25d9%2582%25d9%2584%25d8%25aa-%25d9%2584%25d8%25b1%25d9%2588%25d8%25a8%25d9%258a%25d9%2588-%25d8%25aa%25d9%2582%25d8%25af%25d9%258a%25d8%25b1-%25d8%25a7%25d9%2584%25d9%2582%25d8%25a7%25d8%25a6%25d8%25af-%25d8%25a7%25d9%2584%25d8%25b9,2026-06-29T22:27:49,التقى نائب القائد العام للجيش الوطني الليبي، الفريق أول ركن صدام حفتر، وزير الخارجية الأمريكي ماركو روبيو، في العاصمة الأمريكية واشنطن، بحضور كبير مستشاري الرئيس الأمريكي للشؤون العربية والأفريقية، مسعد بولس، وذلك في إطار زيارته الرسمية إلى الولايات المتحدة. وقال الفريق صدام حفتر إنه نقل خلال اللقاء تقدير القائد العام للجيش الوطني الليبي، المشير أركان […] The post صدام حفتر: نقلت لروبيو تقدير القائد العام لجهود ترامب الرامية لإرساء السلام في ليبيا appeared first on صحيفة الشاهد الليبية .,ليبيا,ليبيا; الليبي
