source_id,source_name,language,country_focus,title,url,published_at,summary,section,matched_keywords
google_news_en,Sawt Al-Emarat,en,Libya,Libya prepares for a crucial event as competition intensifies for the presidency of the High Council of State,https://www.voiceofemirates.com/en/politics/2026/07/02/libya-prepares-for-a-crucial-event-as-competition-intensifies-for-the-presidency-of-the-high-council-of-state/,2026-07-02T06:13:59,Libya prepares for a crucial event as competition intensifies for the presidency of the High Council of State صوت الإمارات,,Libya
libya_update,Libya Update,en,Libya,Malian Army Announces Dismantling of Two Armed Group Bases in Simultaneous Operations - libyaupdate.com,https://libyaupdate.com/malian-army-announces-dismantling-of-two-armed-group-bases-in-simultaneous-operations/,2026-07-02T06:09:13,Malian Army Announces Dismantling of Two Armed Group Bases in Simultaneous Operations libyaupdate.com,,Libya
google_news_ar,Watani,ar,Libya,شهداء ليبيا,https://www.wataninet.com/2026/07/%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7/,2026-07-02T06:05:19,شهداء ليبيا وطنى,,ليبيا
google_news_en,Human Rights Watch,en,Libya,Libya: Anti-Migrant Rhetoric Fuels Abuses,https://www.hrw.org/news/2026/07/02/libya-anti-migrant-rhetoric-fuels-abuses,2026-07-02T06:00:00,Libya: Anti-Migrant Rhetoric Fuels Abuses Human Rights Watch,,Libya
google_news_ar,Human Rights Watch,ar,Libya,ليبيا: خطاب معادٍ للمهاجرين يؤجج الانتهاكات,https://www.hrw.org/ar/news/2026/07/02/libya-anti-migrant-rhetoric-fuels-abuses,2026-07-02T06:00:00,ليبيا: خطاب معادٍ للمهاجرين يؤجج الانتهاكات Human Rights Watch,,ليبيا
google_news_ar,Al Jazeera,ar,Libya,مبادرة بولس في ليبيا.. تسوية حقيقية أم تقاسم جديد للنفوذ والموارد؟,https://www.aljazeera.net/politics/2026/7/2/%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AD%D9%82%D9%8A%D9%82%D9%8A%D8%A9,2026-07-02T05:04:43,مبادرة بولس في ليبيا.. تسوية حقيقية أم تقاسم جديد للنفوذ والموارد؟ الجزيرة نت,,ليبيا
google_news_en,Africa Intelligence,en,Libya,Libya • Saddam Haftar pushes for control of cross-border smuggling routes,"https://www.africaintelligence.com/north-africa/2026/07/02/saddam-haftar-pushes-for-control-of-cross-border-smuggling-routes,110834135-art",2026-07-02T05:00:27,Libya • Saddam Haftar pushes for control of cross-border smuggling routes Africa Intelligence,,Libya
google_news_ar,Youm7,ar,Libya,المجلس الأعلى في ليبيا على موعد مع انتخابات ساخنة,https://www.youm7.com/story/2026/7/2/%D8%A7%D9%84%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%A3%D8%B9%D9%84%D9%89-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%B9%D9%84%D9%89-%D9%85%D9%88%D8%B9%D8%AF-%D9%85%D8%B9-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%B3%D8%A7%D8%AE%D9%86%D8%A9/7468128,2026-07-02T04:00:00,المجلس الأعلى في ليبيا على موعد مع انتخابات ساخنة اليوم السابع,,ليبيا
google_news_ar,Akhbar Al-Ghad,ar,Libya,خليفة حفتر يستقبل نجيب ساويرس في بنغازي لبحث ميزانيات الإعمار المليارية بليبيا,https://www.ghadnews.net/2026/07/02/%D8%AE%D9%84%D9%8A%D9%81%D8%A9-%D8%AD%D9%81%D8%AA%D8%B1-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D9%86%D8%AC%D9%8A%D8%A8-%D8%B3%D8%A7%D9%88%D9%8A%D8%B1%D8%B3-%D9%81%D9%8A-%D8%A8%D9%86%D8%BA%D8%A7%D8%B2/,2026-07-02T03:14:54,خليفة حفتر يستقبل نجيب ساويرس في بنغازي لبحث ميزانيات الإعمار المليارية بليبيا أخبار الغد,,ليبيا; بنغازي
al_jazeera_ar_libya,Al Jazeera Arabic - Libya,ar,Libya,مبادرة بولس في ليبيا.. تسوية حقيقية أم تقاسم جديد للنفوذ والموارد؟,https://www.aljazeera.net/politics/2026/7/2/%d8%a7%d9%84%d9%85%d8%b3%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%81%d9%8a-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d8%b3%d9%88%d9%8a%d8%a9-%d8%ad%d9%82%d9%8a%d9%82%d9%8a%d8%a9?traffic_source=rss,2026-07-02T02:00:23,بينما تتحدث واشنطن عن جهود لتوحيد المؤسسات وإنهاء الانقسام، تنظر قوى ليبية عدة إلى المبادرة الأمريكية بحذر، وسط غياب أي وثيقة رسمية منشورة تكشف تفاصيلها.,سياسة,ليبيا
libya_update,Libya Update,en,Libya,Al-Bayda Migration Control Detains Undocumented Migrants and Continues to Implement Security Plan,https://libyaupdate.com/al-bayda-migration-control-detains-undocumented-migrants-and-continues-to-implement-security-plan/,2026-07-02T01:05:43,"Al-Bayda - The local branch of the Illegal Immigration Control Agency in Al-Bayda continues to implement its security plan to reduce illegal migration, following the directives of the agency’s president and under direct supervision of the branch director. This is part of ongoing efforts to enhance security in the area. The branch reported that security... Read more Source The post Al-Bayda Migration Control Detains Undocumented Migrants and Continues to Implement Security Plan appeared first on Libya Update News .",National,Libya
google_news_ar,New Arab,ar,Libya,مبادرة بولس الليبية: الحل المؤقت دائم,https://www.alaraby.co.uk/politics/%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A9-%D8%A8%D9%88%D9%84%D8%B3-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%AD%D9%84-%D8%A7%D9%84%D9%85%D8%A4%D9%82%D8%AA-%D8%AF%D8%A7%D8%A6%D9%85,2026-07-02T01:00:05,مبادرة بولس الليبية: الحل المؤقت دائم العربي الجديد,,الليبي
address_libya,Address Libya,ar,Libya,الحرس البلدي يقفل ورشاً مخالفة ويُزيل العشوائيات بشارع البث في بنغازي,https://www.addresslibya.com/2026/%d8%a7%d9%84%d8%ad%d8%b1%d8%b3-%d8%a7%d9%84%d8%a8%d9%84%d8%af%d9%8a-%d9%8a%d9%82%d9%81%d9%84-%d9%88%d8%b1%d8%b4%d8%a7%d9%8b-%d9%85%d8%ae%d8%a7%d9%84%d9%81%d8%a9-%d9%88%d9%8a%d9%8f%d8%b2%d9%8a%d9%84/,2026-07-02T00:59:57,العنوان أعلنت رئاسة جهاز الحرس البلدي بالحكومة الليبية عن إغلاق عدد من الورش المخالفة وإزالة كافة العروضات والعشوائيات المقامة أمام المحلات بمنطقة السلماني، وتحديداً في “شارع البث” بمدينة بنغازي. وأوضح الجهاز أن دوريات الإسناد التابعة له، بالتعاون مع قسم مرور بنغازي، نفذت حملة ميدانية أسفرت عن نقل الهياكل والخردوات المتراكمة...,أخبار ليبيا,الليبي; بنغازي
google_news_ar,Sky News Arabia,ar,Libya,المبادرة الأميركية لليبيا.. بين توحيد الجيش وتقاسم السلطة,https://www.skynewsarabia.com/middle-east/1878691-%D8%A7%D9%84%D9%85%D8%A8%D8%A7%D8%AF%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%AA%D9%88%D8%AD%D9%8A%D8%AF-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D9%88%D8%AA%D9%82%D8%A7%D8%B3%D9%85-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A9,2026-07-02T00:46:19,المبادرة الأميركية لليبيا.. بين توحيد الجيش وتقاسم السلطة سكاي نيوز عربية,,ليبيا
address_libya,Address Libya,ar,Libya,أعضاء بالنواب والدولة عن الجنوب يرفضون تكليف رئيس جديد للمخابرات,https://www.addresslibya.com/2026/%d8%a3%d8%b9%d8%b6%d8%a7%d8%a1-%d8%a8%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d9%88%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a9-%d8%b9%d9%86-%d8%a7%d9%84%d8%ac%d9%86%d9%88%d8%a8-%d9%8a%d8%b1%d9%81%d8%b6%d9%88/,2026-07-02T00:34:46,العنوان أعلن أعضاء بمجلسي النواب والأعلى للدولة عن المنطقة الجنوبية رفضهم القاطع لأي إجراءات تتعلق بتكليف رئيس لجهاز المخابرات العامة تصدر بالمخالفة لخارطة الطريق والضوابط القانونية المنظمة لعمل المجلس الرئاسي. وأكد الأعضاء، في بيان عقب لقائهم عضو المجلس الرئاسي موسى الكوني، أن نفاذ أي قرار بشأن رئاسة الجهاز يتطلب صدوره...,أخبار ليبيا,
google_news_en,Mirage News,en,Libya,"ACT Property Confidence Up, Still Below Neutral",https://www.miragenews.com/act-property-confidence-up-still-below-neutral-1703340/,2026-07-02T00:30:00,"ACT Property Confidence Up, Still Below Neutral Mirage News",,
google_news_en,Mirage News,en,Libya,"Council Launches Pool, Spa Compliance Program",https://www.miragenews.com/council-launches-pool-spa-compliance-program-1703338/,2026-07-02T00:29:00,"Council Launches Pool, Spa Compliance Program Mirage News",,
google_news_en,Mirage News,en,Libya,Meow-vellous Response To Keeping Cats Safe At Home |,https://www.miragenews.com/meow-vellous-response-to-keeping-cats-safe-at-1703337/,2026-07-02T00:28:00,Meow-vellous Response To Keeping Cats Safe At Home | Mirage News,,
google_news_en,Mirage News,en,Libya,Pledge to Boost National Research Infrastructure,https://www.miragenews.com/pledge-to-boost-national-research-infrastructure-1703336/,2026-07-02T00:27:00,Pledge to Boost National Research Infrastructure Mirage News,,
google_news_en,Mirage News,en,Libya,Nominations Open For 2027 NSW Women Of Year Awards,https://www.miragenews.com/nominations-open-for-2027-nsw-women-of-year-1703335/,2026-07-02T00:26:00,Nominations Open For 2027 NSW Women Of Year Awards Mirage News,,
google_news_en,Mirage News,en,Libya,Police Lay Charges - Armed Person In Alice Springs,https://www.miragenews.com/police-lay-charges-armed-person-in-alice-springs-1703334/,2026-07-02T00:22:00,Police Lay Charges - Armed Person In Alice Springs Mirage News,,
google_news_en,Mirage News,en,Libya,Delivering Meaningful Reform To Reduce Gambling Harms,https://www.miragenews.com/delivering-meaningful-reform-to-reduce-gambling-1703332/,2026-07-02T00:21:00,Delivering Meaningful Reform To Reduce Gambling Harms Mirage News,,
google_news_en,Mirage News,en,Libya,Firearms Recovered in Strike Force Trident Operation,https://www.miragenews.com/firearms-recovered-in-strike-force-trident-1703330/,2026-07-02T00:20:00,Firearms Recovered in Strike Force Trident Operation Mirage News,,
google_news_en,Mirage News,en,Libya,Big Banks Join Scheme Cutting Home Insurance Costs,https://www.miragenews.com/big-banks-join-scheme-cutting-home-insurance-1703331/,2026-07-02T00:20:00,Big Banks Join Scheme Cutting Home Insurance Costs Mirage News,,
akhbar_libya_24,Akhbar Libya 24,ar,Libya,إنجلترا تنجو من مفاجأة الكونغو بثنائية كين.. وتأهل مستحق يتزامن مع إشادة بالتحكيم الأردني,https://akhbarlibya24.net/2026/07/02/%d8%a5%d9%86%d8%ac%d9%84%d8%aa%d8%b1%d8%a7-%d8%aa%d9%86%d8%ac%d9%88-%d9%85%d9%86-%d9%85%d9%81%d8%a7%d8%ac%d8%a3%d8%a9-%d8%a7%d9%84%d9%83%d9%88%d9%86%d8%ba%d9%88-%d8%a8%d8%ab%d9%86%d8%a7%d8%a6%d9%8a,2026-07-02T00:19:29,أخبار ليبيا 24 إنجلترا تقلب تأخرها أمام الكونغو الديمقراطية وتحجز مقعدها في ثمن النهائي حجز منتخب إنجلترا مقعده في دور الـ16 من بطولة كأس العالم 2026 بعدما قلب تأخره بهدف إلى فوز ثمين بنتيجة (2-1) أمام منتخب الكونغو الديمقراطية، في مواجهة اتسمت بالإثارة والندية حتى دقائقها الأخيرة، بينما فرض الأداء التحكيمي للحكم الأردني آدم مخادمة …,الأخبار,ليبيا
google_news_en,Mirage News,en,Libya,Government Accounts Show Economic Improvement,https://www.miragenews.com/government-accounts-show-economic-improvement-1703327/,2026-07-02T00:18:00,Government Accounts Show Economic Improvement Mirage News,,
akhbar_libya_24,Akhbar Libya 24,ar,Libya,بلجيكا تنتزع بطاقة ثمن النهائي بريمونتادا قاتلة أمام السنغال,https://akhbarlibya24.net/2026/07/02/%d8%a8%d9%84%d8%ac%d9%8a%d9%83%d8%a7-%d8%aa%d9%86%d8%aa%d8%b2%d8%b9-%d8%a8%d8%b7%d8%a7%d9%82%d8%a9-%d8%ab%d9%85%d9%86-%d8%a7%d9%84%d9%86%d9%87%d8%a7%d8%a6%d9%8a-%d8%a7%d9%84%d8%b3%d9%86%d8%ba%d8%a7,2026-07-02T00:07:24,أخبار ليبيا 24 بلجيكا تقلب تأخرها بثنائية إلى انتصار تاريخي على السنغال وتبلغ ثمن نهائي مونديال 2026 في واحدة من أكثر مباريات بطولة كأس العالم 2026 إثارة وتقلبًا، انتزع منتخب بلجيكا بطاقة التأهل إلى دور الـ16 بعدما قلب تأخره بهدفين نظيفين إلى فوز درامي بنتيجة 3-2 على منتخب السنغال، عقب مواجهة ماراثونية امتدت إلى الأشواط …,الأخبار,ليبيا
address_libya,Address Libya,ar,Libya,الوطني للتنمية يعلن اكتمال الأعمال الإنشائية بجسر بطل العبور في سبها,https://www.addresslibya.com/2026/%d8%a7%d9%84%d9%88%d8%b7%d9%86%d9%8a-%d9%84%d9%84%d8%aa%d9%86%d9%85%d9%8a%d8%a9-%d9%8a%d8%b9%d9%84%d9%86-%d8%a7%d9%83%d8%aa%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84/,2026-07-01T23:56:49,العنوان أعلن الجهاز الوطني للتنمية عن اكتمال كافة الأعمال الإنشائية الخاصة بجسر “بطل العبور” في مدينة سبها، مؤكداً جهوزيته التامة لدخول الخدمة والافتتاح الرسمي خلال الفترة القريبة المقبلة. وأوضح الجهاز أن التجهيزات انتقلت حالياً إلى مراحلها النهائية لربط شبكة الطرق بالجسر، حيث تتابع اللجان الفنية وإدارة المشاريع أعمال الرصف النهائي...,أخبار ليبيا,
al_saaa_24,Alsaaa 24,ar,Libya,الهنقاري: بحثتُ مع شركة عالمية استزراع السمك بالأقفاص العائمة,https://www.alsaaa24.com/2026/07/01/%d8%a7%d9%84%d9%87%d9%86%d9%82%d8%a7%d8%b1%d9%8a-%d8%a8%d8%ad%d8%ab%d8%aa%d9%8f-%d9%85%d8%b9-%d8%b4%d8%b1%d9%83%d8%a9-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-%d8%a7%d8%b3%d8%aa%d8%b2%d8%b1%d8%a7%d8%b9/,2026-07-01T23:52:16,عقد محمد الهنقاري، رئيس ما تعرف بهيئة تنمية الصادرات المعين من الدبيبة، اجتماعًا مع ممثلي شركة ELDI العالمية، لبحث آفاق التعاون في تنفيذ مشروع للاستزراع السمكي باستخدام الأقفاص العائمة في ليبيا. وبحسب بيان الهيئة، ناقش الهنقاري، الاستفادة من خبرات شركة ELDI، في تصميم وتنفيذ مشاريع الأقفاص العائمة، وتقديم الحلول الهندسية المتكاملة. وخلص الاجتماع إلى الاتفاق …,اخبار مميزة,ليبيا
address_libya,Address Libya,ar,Libya,الوطني للتنمية يبدأ الخطوات التنفيذية لتشغيل مطار سبها دولياً,https://www.addresslibya.com/2026/%d8%a7%d9%84%d9%88%d8%b7%d9%86%d9%8a-%d9%84%d9%84%d8%aa%d9%86%d9%85%d9%8a%d8%a9-%d9%8a%d8%a8%d8%af%d8%a3-%d8%a7%d9%84%d8%ae%d8%b7%d9%88%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%86%d9%81%d9%8a%d8%b0%d9%8a/,2026-07-01T23:44:16,العنوان بدأت لجنة تشغيل مطار سبها الدولي وضع الخطوات التنفيذية اللازمة للشروع في تشغيل المطار وفق المعايير والمواصفات العالمية المعتمدة، وذلك خلال اجتماعها الأول المشكّل بموجب قرار مدير عام الجهاز الوطني للتنمية رقم (32) لسنة 2026. وتركزت أعمال اللجنة على تقييم مستوى جاهزية المرافق التشغيلية والأمنية والخدمية، واستكمال المتطلبات الفنية...,أخبار ليبيا,
address_libya,Address Libya,ar,Libya,النيابة العامة تأمر بحبس 15 تاجر مبيدات محظورة وقفل 60 محلاً في السواني,https://www.addresslibya.com/2026/%d8%a7%d9%84%d9%86%d9%8a%d8%a7%d8%a8%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85%d8%a9-%d8%aa%d8%a3%d9%85%d8%b1-%d8%a8%d8%ad%d8%a8%d8%b3-15-%d8%aa%d8%a7%d8%ac%d8%b1-%d9%85%d8%a8%d9%8a%d8%af%d8%a7%d8%aa/,2026-07-01T23:20:36,العنوان أعلن مكتب النائب العام عن اتخاذ إجراءات قانونية ضد 15 شخصاً يتاجرون بالمبيدات الزراعية المحظورة في بلدية السواني، ضمن تتبع نيابة النظام العام (جنوب طرابلس) لواقعات استعمال هذه المواد. وأوضح المكتب أن المحققين أجروا انتقالاً ميدانياً أسفر عن ضبط 300 مستوعب يحوي مبيدات زراعية محظورة، بالإضافة إلى 440 مستوعباً...,أخبار ليبيا,طرابلس
akhbar_libya_24,Akhbar Libya 24,ar,Libya,اختراق مصرف ليبيا المركزي يفتح ملفات الأمن السيبراني ويثير جدلاً حول الشفافية وحماية المنظومة,https://akhbarlibya24.net/2026/07/02/%d8%a7%d8%ae%d8%aa%d8%b1%d8%a7%d9%82-%d9%85%d8%b5%d8%b1%d9%81-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a-%d9%8a%d9%81%d8%aa%d8%ad-%d9%85%d9%84%d9%81%d8%a7%d8%aa-%d8%a7,2026-07-01T23:19:03,أخبار ليبيا 24 الأمن السيبراني في صدارة أولويات الأمن القومي لليبيا تعيد أزمة اختراق مصرف ليبيا المركزي إلى الواجهة النقاش حول مستوى جاهزية المؤسسات الليبية لمواجهة التهديدات السيبرانية، في ظل التحول المتسارع نحو الاعتماد على الأنظمة الرقمية في إدارة المال العام والخدمات المصرفية والبيانات السيادية. ويرى مختصون أن الهجمات الإلكترونية لم تعد تستهدف تعطيل الخدمات …,الأخبار,ليبيا; الليبي
address_libya,Address Libya,ar,Libya,ناجي عيسى يبحث مع الطرابلسي تنظيم سوق الصرف والدفع الإلكتروني,https://www.addresslibya.com/2026/%d9%86%d8%a7%d8%ac%d9%8a-%d8%b9%d9%8a%d8%b3%d9%89-%d9%8a%d8%a8%d8%ad%d8%ab-%d9%85%d8%b9-%d8%a7%d9%84%d8%b7%d8%b1%d8%a7%d8%a8%d9%84%d8%b3%d9%8a-%d8%aa%d9%86%d8%b8%d9%8a%d9%85-%d8%b3%d9%88%d9%82-%d8%a7/,2026-07-01T23:14:53,العنوان أعلن مصرف ليبيا المركزي عن لقاء المحافظ، ناجي عيسى، مع وزير الداخلية عماد الطرابلسي؛ لمتابعة تنفيذ مخرجات الاجتماعات السابقة وتعزيز التنسيق المشترك بين الجانبين. وأوضح المصرف أن المباحثات تركزت على مستجدات تنظيم سوق الصرف الأجنبي، ومتابعة إجراءات منح التراخيص لشركات ومكاتب الصرافة وفق الضوابط المعتمدة، لضمان التزام الجهات ذات...,أخبار ليبيا,ليبيا; طرابلس
akhbar_libya_24,Akhbar Libya 24,ar,Libya,تسريبات سيبرانية وقيود مصرفية جديدة تعمق المخاوف بشأن الأمن المالي في ليبيا,https://akhbarlibya24.net/2026/07/02/%d8%aa%d8%b3%d8%b1%d9%8a%d8%a8%d8%a7%d8%aa-%d8%b3%d9%8a%d8%a8%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d9%88%d9%82%d9%8a%d9%88%d8%af-%d9%85%d8%b5%d8%b1%d9%81%d9%8a%d8%a9-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7,2026-07-01T23:07:41,أخبار ليبيا 24 تباين في القراءات وتحذيرات من تداعيات بعيدة المدى على ليبيا أثارت حادثة الاختراق السيبرانية لمصرف ليبيا المركزي موجة واسعة من التحليلات السياسية والاقتصادية والأمنية، وسط تباين في تقييم أبعادها وتداعياتها المحتملة على الدولة الليبية ومؤسساتها السيادية. ورأى الخبير الاقتصادي مختار الجديد أن المجموعة التي تبنت الهجوم تنتمي إلى روسيا، مشيراً إلى أنها …,الأخبار,ليبيا; الليبي
akhbar_libya_24,Akhbar Libya 24,ar,Libya,تسريبات سيبرانية وقيود مصرفية جديدة تعمق المخاوف بشأن الأمن المالي في ليبيا - akhbarlibya24.net,https://akhbarlibya24.net/2026/07/02/%D8%AA%D8%B3%D8%B1%D9%8A%D8%A8%D8%A7%D8%AA-%D8%B3%D9%8A%D8%A8%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D9%82%D9%8A%D9%88%D8%AF-%D9%85%D8%B5%D8%B1%D9%81%D9%8A%D8%A9-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-07-01T23:07:41,تسريبات سيبرانية وقيود مصرفية جديدة تعمق المخاوف بشأن الأمن المالي في ليبيا akhbarlibya24.net,,Libya; ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,اختراق مصرف ليبيا المركزي يثير تساؤلات أمنية ويضاعف الضغوط على القطاع المالي,https://akhbarlibya24.net/2026/07/02/%d8%a7%d8%ae%d8%aa%d8%b1%d8%a7%d9%82-%d9%85%d8%b5%d8%b1%d9%81-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a-%d9%8a%d8%ab%d9%8a%d8%b1-%d8%aa%d8%b3%d8%a7%d8%a4%d9%84%d8%a7,2026-07-01T22:55:28,أخبار ليبيا 24 اختراق مصرف ليبيا المركزي يفتح ملفات الأمن السيبراني ويثير جدلاً واسعاً حول الشفافية وحماية المنظومة المالية دخلت ليبيا مرحلة جديدة من الجدل السياسي والاقتصادي والأمني عقب إعلان مجموعة القرصنة الإلكترونية المعروفة باسم “كيلين” تبنيها الهجوم السيبراني الذي استهدف مصرف ليبيا المركزي، في وقت تواصل فيه المؤسسة النقدية تأكيد احتواء الحادثة واستمرار الخدمات …,أرشيف,ليبيا
google_news_ar,Al-Masry Al-Youm,ar,Libya,اشتراطات جديدة على الصادرات المصرية إلى ليبيا عبر منفذ «مساعد» البرى,https://www.almasryalyoum.com/news/details/4306090,2026-07-01T22:43:00,اشتراطات جديدة على الصادرات المصرية إلى ليبيا عبر منفذ «مساعد» البرى المصري اليوم,,ليبيا
lana_21,LANA,ar,Libya,وزير الصحة يبحث مع بلدية زوارة دعم مستشفى المدينة وتطوير الخدمات الصحية.,https://lana.gov.ly/post.php?lang=ar&id=360758,2026-07-01T22:35:29,نشر بتاريخ: 2026-07-01 22:35:29,,
