source_id,source_name,language,country_focus,title,url,published_at,summary,section,matched_keywords
google_news_ar,Al Quds Al Arabi,ar,Libya,جماعة مسلحة مناوئة للمجلس العسكري في النيجر تعلن عن إطلاق سراح زعيمها المحتجز في ليبيا,https://news.google.com/rss/articles/CBMixwJBVV95cUxQR0dyMTc3cVJ4dl9lX3RtWEE1cTZnVktTV0FkT3FPeWo5LTRrNG5acnFkTk14MkR3MkctWncyOXd5SVZKMDRlNklON1NVNWpXRzlwallJYjlBYnFUcXNOdi1sdXMxWWtFMU5rcU05Mll3Z04tN1B6UVVlYm54VVB2Wk91Smk4NHl3NlhSSG9BR2RaUE9IcmU4SDE4UFF2bWd0dXZ0c01NQnJLVXhsQlNOQU9mUS1ralgzZnd0UGdNUzloa1JRdUNTanloWUtlM3JwSUJDODlXTTVla2Nwak1IN19UUVhiLUJjLV8ySFQwVU9tUHcxM01NeWsxTE4tVUVJNGxpT3gzRm10a1NBOFE4MFdzZ2hsMEw5SUdScnZ2WjlTYmNRck5YTGJLaVJ1RFR2VGtTTWRqWWpEZTJ2a1BPX25zWHh5cTg?oc=5,2026-06-23T06:09:51,جماعة مسلحة مناوئة للمجلس العسكري في النيجر تعلن عن إطلاق سراح زعيمها المحتجز في ليبيا القدس العربي,,ليبيا
google_news_en,MSN,en,Libya,Libya’s NOC says oil output near 1.5m bpd target,https://news.google.com/rss/articles/CBMixAFBVV95cUxPSUJmWkpPdHo4NVVuMi03RG9BQTNmVUJZOS1BRXgza19ZekRBblpGMnZ5SmhWY1ZPT1d3RTFsNzFKNC1HWGREMVpTZW9Mend1WE1SZUtYekE2dU1CbHI2UTFEVk1zZWN0WnExc2U5QkZnenYxQXdxODBkMU81TTBydXl2U2Z2enptZUtQQ29LRUlqZEFlUFBEaG15ZG9rWkRxeGlmWEFMdmRtTERReWE4MGZwZXRlRXlBYlZpV3plSXBnUFVx?oc=5,2026-06-23T06:02:38,Libya’s NOC says oil output near 1.5m bpd target MSN,,Libya
google_news_en,Le Monde.fr,en,Libya,Amnesty slams EU migration cooperation with 'xenophobic and racist' Libya,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOakZIaVZmZDdHVmRHREJkN0UxVVY4QVFwbmFPczBHeFEwYzNjRU91RHhEMl9HNkk3Mzdob2NHZU9mWjN2XzhhWlE0QWZ3aU10WnNLLWpRdDhNajVrbFd0S0FQLTN3d2IxTi13NDd0OEQtZ2YybXFuSUdYdXg4b09VZlNxN3FxTDhuUm1WZnJ0WVk3UEEyV2tPMmlSZTNGSS1iVTVpMldhc0doMXd1ZmZnLUxkeVI2eDBhNFZMMldVci0xczdoczJ2OXV2OUh5R3VaQnhPVnVobk0ta3Y5UVhaNXpEWQ?oc=5,2026-06-23T05:55:53,Amnesty slams EU migration cooperation with 'xenophobic and racist' Libya Le Monde.fr,,Libya
google_news_en,Middle East Economic Digest,en,Libya,Libya planning to distribute oil budget in July,https://news.google.com/rss/articles/CBMid0FVX3lxTE1HdkVocWxyd290QWF6YU5Jdjk2YWhTLUFQQm9nQUJ2b05pNkpKMnFpNDBFejBFREVFTHB6ckdnRk10VnpJYW9Ed0RBbHpQbzhMcXRPeVNlU1psTndKbDgwZUVwc1Fhdk9Hb2ExRFNXaldmVWtmVVl3?oc=5,2026-06-23T05:44:46,Libya planning to distribute oil budget in July MEED,,Libya
google_news_en,Arabian Gulf Business Insight,en,Libya,Libya’s NOC says oil output near 1.5m bpd target,https://news.google.com/rss/articles/CBMikwFBVV95cUxNV2ZyN1hoeTRFV0ZMM0FZTFcxVTdQQktOcWtWUmRJZG9LSE9XLXk5bUczRkswRmw1cjRBSkZrZkJ6aVlkcmdWdGVrcVdwUFIzQ1E2TzBNLVdPc2N1NlUxX0dtX1V3YjlqMWNsb1BhNFM5OHVjQjNheV9xWWhRbTJQTTcxRHg1ZjB3UU9Ka2g0blh3YW8?oc=5,2026-06-23T05:41:53,Libya’s NOC says oil output near 1.5m bpd target Arabian Gulf Business Insight | AGBI,,Libya
google_news_en,Middle East Economic Digest,en,Libya,Contractors prepare bids for Jafurah fifth expansion phase,https://news.google.com/rss/articles/CBMihgFBVV95cUxPSGRwNTMzZUJselc1QU81aEV6SHBIYkE5bGRUUl9yNjlyTmhXaDM5czFHOWROMDlHcWpCQm5sSWpqbU5aRmRFYlhhVEc4TU5SOC1RbUo4b3I5WF9kQ19GTDlqVTUzbTFhbk1KdzAyOU50LVZNekstTG56dnpSWGNwbGdDUlI0Zw?oc=5,2026-06-23T05:35:18,Contractors prepare bids for Jafurah fifth expansion phase MEED,,
google_news_en,Middle East Economic Digest,en,Libya,Dubai sets July deadline for Airport Express metro bids,https://news.google.com/rss/articles/CBMiggFBVV95cUxQVEVGLUwtWV8tOVFLZ0UtNjdyek1QM1hMUVd4UUx4N3RuQjhFMDBFcS16RFJzenF4dzlVLVc1ZjNRUlowQUtCUnZLckdQdnNCQjlmVFc3aUtmR2Nmc2NxUFJSTzl5Umh3NllwajlyR2x0MzRYZ1NKay1VR1p5VWdUT0pR?oc=5,2026-06-23T05:35:17,Dubai sets July deadline for Airport Express metro bids MEED,,
google_news_ar,Al Ain,ar,Libya,ليبيا تطلق سراح زعيم جماعة مناهضة لحكومة النيجر,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1pX3dBM2ZIRVFHeTFRdnRic0pIN2tOb0FzRXM3enEtSUR5dDhOZ1V3bkx2elpjblpLLTVyRXdEel9iemM4d0tsSnE3dTRZVG42MWRRRDRfUTZ4a0NLbmlNQUhrTlVVdw?oc=5,2026-06-23T05:31:31,ليبيا تطلق سراح زعيم جماعة مناهضة لحكومة النيجر العين الإخبارية,,ليبيا
google_news_ar,Emirates Leaks,ar,Libya,تحقيق دولي: الإمارات مصدر الإرهاب والقتل في السودان واليمن وليبيا,https://news.google.com/rss/articles/CBMiywFBVV95cUxPclBPNXFXV0RmY256UVZlY053NE9od29oTTR0cTJtaGJtdk9VZHZhZzVkWFRidXBISUFYc2pLZU92ZXIyRGFjYmpENGhLRF9wSEVNMmtua2c4X0ZqNlZZVnJ6TWtRSUdzcmhlclhaSnFHVVRrMDgyTEpHcVNVS2xGbzhmNll5dVRfWlVvN0ZtbnZNQmVKRHJIaTdjUVFwczc2am9uVUV2MlJTMTRSOXUzQzhvOUw4YVdJZ3dYQXBtM2s3dkVLOW9pSTdBMA?oc=5,2026-06-23T05:28:36,تحقيق دولي: الإمارات مصدر الإرهاب والقتل في السودان واليمن وليبيا الإمارات ليكس,,ليبيا
google_news_en,daily-sun.com,en,Libya,Libya court sentences ex-jail chief to seven years,https://news.google.com/rss/articles/CBMikwFBVV95cUxPWkRuVXpieWVBOWpoNzJDUk5pWTlrN01MZDctaGt2N1ZNc0FuMlJSWWhvWkJialdJNXFrZ1NpQzBPTjJqRmNOeW1jcktpczBLR2dNX1VSSmwzcjF6VGFicTZxRDlTZ1ZKV0pack02dHpzblZoRHVrQ1k3RmVDQmdXdDJobGxOeFp5UTV2c2hSM1Z0Uk0?oc=5,2026-06-23T04:24:21,Libya court sentences ex-jail chief to seven years daily-sun.com,,Libya
google_news_ar,Erem News,ar,Libya,النيجر.. جماعة موالية لبازوم تعلن الإفراج عن زعيمها المعتقل في ليبيا,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5ZVnF3R1FMOG0tS3BDbFZaUFZfMktwYkxkMjZYdGRVNW9LclFyZ19iTlJhdHhpQ2NTYlZyQ2tPdDN4WUk0dHFpZnNXZDZhOEJKRGppRnp3?oc=5,2026-06-23T03:57:18,النيجر.. جماعة موالية لبازوم تعلن الإفراج عن زعيمها المعتقل في ليبيا إرم نيوز,,ليبيا
google_news_en,Africa Intelligence,en,Libya,"Libya/Niger • Prisoner swaps and scores to settle between Niamey, Tripoli and Benghazi",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOVUJRTVBCT25tNEhyd0R1VkM0aEh1VHFEbVBkV255VDBReGNwZ1AzQmI5TGJvbndfUUxmMmt0emZCLVVGajhDVm1Oa1gxZ010UVNMMXFTSENCXzlXS1lQb1NxaV9LZHdBS0wzcEVjVFdvWjl3Y0Y1b3M3NnB3UjBWSGdBbjZscTNfZ1Jua0J6X3RxQkJWYlBVVk5wck8wb29FQWVJQkRhemRfZXN0dUs4QVNob3B5X05ySVlQR0NiYkVYQWQwWDZFaXZ3aldpeHBDZDBlWlNXZUxhUlRG?oc=5,2026-06-23T03:56:15,"Libya/Niger • Prisoner swaps and scores to settle between Niamey, Tripoli and Benghazi Africa Intelligence",,Libya; Tripoli; Benghazi
asharq_al_awsat,Asharq Al Awsat,ar,Libya,جماعة مسلحة معارضة في النيجر تعلن إطلاق سراح زعيمها المحتجز في ليبيا,https://aawsat.com/node/5287344,2026-06-23T03:30:16,أعلنت جماعة نيجرية مسلحة موالية للرئيس المخلوع محمد بازوم الاثنين، عن إطلاق سراح زعيمها الذي اعتُقل في ليبيا في فبراير (شباط) 2025.,أفريقيا,ليبيا
google_news_ar,Asharq Al-Awsat,ar,Libya,جماعة مسلحة معارضة في النيجر تعلن إطلاق سراح زعيمها المحتجز في ليبيا,https://news.google.com/rss/articles/CBMiggVBVV95cUxQb3hwdXcwSjJGbUItNkZ2OHg5TXZ1VENUWU9fZFNERUlDaVdmeWhkVEp1NlRSandXdVZOdklVcjZVcFV4bklJYmRnNVJIUVlnUnVEUzRCZ2R3OTZ1ZXlIRTdJQ0RiNzV4VG1wY2JpWG5hNDQyRTZEVTlwZEx5YzBDeUVTUld4dkhzVXlPTzBILXoxMmtJSmhWTktjUWpYUGNTZmd2M0w3aW50d2pEd1F2UXVNTWJVTWJEXzhNMWVQMXl4cWR6azBJVGIweEFidG5JWDZkNzBYaFNKWkQzTkNkUXZWSnU2N2dUNzNXTzdfWUo3SkZCRVlNdGxHaU9aUnVTVzY0N201eWV5YVNtazhzbG9xVXBqVTdlQlZnb1R5VWxiTVFfQU10MHpOXzJ2M1gtSTh6TVNPTzgyZTVYMGFHRkt3NDdOdmFjVmc5R0RtM216dmpQV3Q3Q2U0enJ5WW5uSVhqOTRKZHVGamhhaFYwVTdKZzNLSU8zWHk4SjNCMjZDVDdTNVMyUmRNQzhhXzcyMWFjbG4xYjZRNzRtV1pVLWltQU1ZUzhGLTZFS29NOGFVSnBXcTlza28xLWlIT2E3MEFNRENZa3JOYlBGcEFBTDVjb1NqdGFESDl2NGRJa0MxQkNDSnZqNzZXNWtrU24xQWhnZ0tEdFYxQ1lKcVNheEVuWjE1N01UUDRiS1M4bm42QjFnYzJidzhPTEh0RTdKNTBSR2xiS0JlWmtHZ1gwZTZRNjZPLXBrYUpndk9Vdks2ZXN5R0g3WGpvMXQ4NmJkb1FDaE5kNjIweXphYmJpcTJLWC1aMzZEbW4weWllVVYtVDdXUHhJNXpTMjR0QVlSdGc?oc=5,2026-06-23T03:30:16,جماعة مسلحة معارضة في النيجر تعلن إطلاق سراح زعيمها المحتجز في ليبيا الشرق الأوسط,,ليبيا
google_news_ar,Tawasul News,ar,Libya,مبادرة مسعد بولس تُعيد هندسة تحالفات القوى في ليبيا,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9oT3VmcWI1Qlp0dFFXZm9BcHA2eTRZYWhRTWhvV0hLYi1GSVJxZjJTYjdtcU42anoxZFpRc3AwZ3Z3QkM0cExxRmNPX3A1UWpra0pF?oc=5,2026-06-23T03:08:29,مبادرة مسعد بولس تُعيد هندسة تحالفات القوى في ليبيا شبكة تواصل الإخبارية,,ليبيا
google_news_ar,Annahar,ar,Libya,مبادرة مسعد بولس تُعيد هندسة تحالفات القوى في ليبيا,https://news.google.com/rss/articles/CBMinARBVV95cUxNaVROQ0dCUmRrWTQzd3k4elRwRXZGUDNhOVJiSlhEeEhHQUxtRUxpOXgxR1htNW5pSm1DUTlhbHhodnNDZnJYamRIOW5hZ0ZEeHd6RWQ4cWh6bG52azhxcGRzSk1XNjZfamQtVFRRWFNNSUxodFdYdldiWWlya1F5b0s5RmRkdWF6VFhaeV8zRmtDUGU1QlN0WGZ6OGlUWEZDUTJiSjFTRjBUdmV6X3hFdzhJTUlqTUxWNHNSV0QyUkhxTy1ZXzJzWFZab010dnZLQmg2TVFfanpXSnp2YkRsTi12c3J2cTZhRmhtOUpSNDRBQTE5bDd3T3FKbW5RMHJCMnB6WE5ETFprSllYUWFkcmI3Tm5TSURHQTd3MkFxWGlfZm5xUUVJZkktQ01zMmRpRXhKOW54RkdseUJ5UHhlTjU5TXgya2NzTUlveU55TmppZ2VyVS1rb2J1eVdnZEJMUkF3c1BKOF9Vc3oxU1V2enR0RjhpTXhUXzdmU2c4NHlyZkNpOW00ZlpaMDJpX1NoT3ZqNXVydVBSQXlWMWpDMEszVWlsVGxYNDE4U2ZhaTl2Y3JTdUQyOUNTUFBBMlVtdWV3VzFDelhjdk9UTzNrYnJUaDJ2SWwwbjFCQ0gxVE9YczZQR25XM2VhUmNrak9DUjZPRS1UWWpZaW1SM0FCZjFVdVdKVmhKV0JxWXppMF9DV0NtS05OTzdLY1Y?oc=5,2026-06-23T03:07:00,مبادرة مسعد بولس تُعيد هندسة تحالفات القوى في ليبيا annahar.com,,ليبيا
google_news_ar,France 24,ar,Libya,العفو الدولية تندد بتعاون الاتحاد الأوروبي مع ليبيا في مجال الهجرة,https://news.google.com/rss/articles/CBMihwRBVV95cUxNYTNKbGJZWFNVSjQ3cUpZS3ctcmJnbzJNR3FxUHA4WUt4bDJKbFJOek53U3VHOGRKU0VMYkRLbk4tbU94OUdNV3UyVkFRdEkteTFsYzN6UEFmOFAtNkZQb2E0RTNRZHJmbDFLU3doa2xVY3A5OEtkT3pRR1UyOGxraEU3M09tYmppV29xaUpVS0JCUW1jSnJWVExPQ3NlNEJWUUtnT0liVENpdU0zWDdnM3ZabFV4NVlzQlMxMWZtNHpJeXgwdVd4dGhUVVBuajFGR2xaaVdzZHR3b0xSMjIybUZvcWVJRy1ab0VnNFVFampydjYxdEJNUEFZeWI0emo3WFNqSDVETm1rVXVfd0Z3b3Z3RXFjaUVmZlNjZDhaVXFIbUx6TU1oMGxSLWpKa2dWbVJZZ0xIT3ZTQmgyeHNEMlM5U3FDLVIwUGpwaUg5dHVydkFiVnJEQXVPbGJGYWMwMHV1WDY0d3llci1RWXY3dG5NZ1Ezbmkxd2ZsOXhfT1prQ1dyd25sSFo4eEdYN24xVGtjSDYxUmUxbmM1N01ZVDF1ak96dVIzODdCSlY1eEJFR2ZlU2c3NVU3YU1Ba05nY2VWcEhtTFN4U1czUFN5dXd2ek9Nd21fYWx1bjZtakFLaE9kMXBUZ3Vsd19wMm9FZk84SUpBWDVuV2FBNlVjRjB1ZEJfbjA?oc=5,2026-06-23T03:02:26,العفو الدولية تندد بتعاون الاتحاد الأوروبي مع ليبيا في مجال الهجرة France 24,,ليبيا
google_news_en,Gulf News,en,Libya,Amnesty slams EU migration cooperation with 'racist' Libya,https://news.google.com/rss/articles/CBMipAFBVV95cUxPLXNQUVQwREhNQlhQNFZYSGpBRzY5c29WUnJoaUxCVS1HUWl1Q2NUR1BkenlHUU01b29WMVBzOExaZFF0OHlJOXRiY21fcVhUU0lmRXpycWs0YXBHT0phOVB0S0RBV0hUZl9ld1NXQ1I0SVBpUG9hMlNtV3NJaXpiNFJ0SXh0a0I0OTZNYUJ1YlVJUzFHc3Nsc0dlb2xGbzRJVmVfQdIBtwFBVV95cUxQNHJHdW5DVnRsb1M5eE5DTU1valJzSHoyZEc4c2hoUEhoLXdzdXBzTU1mVVpNdG5jV2J5R09TWjVOMHJEQXJsT0ZuOHN1NWxZUm1rMFd3a0lXZEVaWnQyQjlYUTczd1lXY0RlWVZGTzNpY1BoRnB6eEtOOVRqZ3pzX05xbVpTaDFKUlVIY1hvUXZSYkNtT01uMkNTT0JrWjF2cm94YnZWNEVWMVBkWDhNZkFrVmpJVUk?oc=5,2026-06-23T01:57:10,Amnesty slams EU migration cooperation with 'racist' Libya Gulf News,,Libya
google_news_ar,Al-Khabar,ar,Libya,خطة أمريكية في ليبيا,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNcG5lRUN0NmNPQ04tNjBGYjIxQWV5ajkyZXozMmFRQXdSWlF6Z2lpSTVvdEhVQ0FyLXVfazhfZ08zRERvcGFpdkhpOWJjTXZwdjJBSXdwRDFvWHN0ZmQ4c196b3hoNVU5R3phWGVFVHd6azFKa3FyRzFGQU1UNnVHWkt0WmNDRVhNS3hESWhTa0RuLTBKdnNEYWRrX0p4QWs2T0drU1lPNVN4RDAyWVJBR2UwNFdpNVlPNFdBa1V5dzZ3S2h5aklEb0ViZjV5V1RWVE9WVjREUG01bVk?oc=5,2026-06-23T01:37:38,خطة أمريكية في ليبيا الخبر,,ليبيا
google_news_en,eKathimerini.com,en,Libya,Libya high on Cairo talks agenda,https://news.google.com/rss/articles/CBMimgFBVV95cUxOXzUzWFBkSEZyQmZnZXBiZWJwb3ZmSTlGOVF4TjI2REQwZks3a3lvVUxiUjBFOFFyRURQdjlWVWVWRVF1Z29aMmJiQ1hYUVkyX2tsWHhyaXV5QTFjM1Z6QUcxcmRfSzdWd3VDR1I1bm5LSHprMUR6ZVhYRFFFVTcwUmwyNkFHX3BvOVZtbm9YaEhOWmxKR1lVc25B?oc=5,2026-06-23T01:00:11,Libya high on Cairo talks agenda eKathimerini.com,,Libya
akhbar_libya_24,Akhbar Libya 24,ar,Libya,قرار «49» بين القضاء والسياسة.. جدل ليبي متجدد حول الحقوق والسيادة وآليات التنفيذ,https://akhbarlibya24.net/2026/06/23/%d9%82%d8%b1%d8%a7%d8%b1-49-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%82%d8%b6%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%ac%d8%af%d9%84-%d9%84%d9%8a%d8%a8%d9%8a-%d9%85,2026-06-22T23:43:30,أخبار ليبيا 24 إلغاء تفعيل القرار 49 يفتح نقاشاً قانونياً وسياسياً واسعاً حكم قضائي يعيد الملف إلى الواجهة عاد ملف القرار رقم (49) لسنة 1990 بشأن الضوابط المنظمة لحقوق وواجبات العرب في ليبيا إلى صدارة النقاشات السياسية والقانونية، عقب إعلان المحامية ثريا الطويبي صدور حكم عن الدائرة الإدارية بمحكمة استئناف طرابلس في الطعن رقم (73/57) …,الأخبار,ليبيا; طرابلس
