source_id,source_name,language,country_focus,title,url,published_at,summary,section,matched_keywords
libya_update,Libya Update,en,Libya,Tourism Ministry Emphasizes Importance of Protecting Wadi Al-Kouf Road from Waste,https://libyaupdate.com/tourism-ministry-emphasizes-importance-of-protecting-wadi-al-kouf-road-from-waste/,2026-06-29T05:18:33,"Benghazi - Libya’s Ministry of Tourism and Antiquities has called on citizens and visitors to help keep Wadi Al-Kouf Road clean. The ministry urged everyone to avoid littering, especially as ongoing maintenance and development work aims to enhance the area’s status as a leading natural and tourist destination in the country. Yousri Abdel Hafiz, Director... Read more Source The post Tourism Ministry Emphasizes Importance of Protecting Wadi Al-Kouf Road from Waste appeared first on Libya Update News .",National,Libya; Benghazi
google_news_ar,Erem Business,ar,Libya,وزير الصناعة الليبي: القطاع يغطي 90% من احتياجات مواد البناء,https://www.erembusiness.com/economy/t482u0j,2026-06-29T04:39:17,وزير الصناعة الليبي: القطاع يغطي 90% من احتياجات مواد البناء إرم بزنس,,الليبي
google_news_ar,Qatar news agency,ar,Libya,مباحثات ليبية أممية حول مستجدات الأوضاع السياسية في ليبيا,https://qna.org.qa/ar-QA/News-Area/News/2026-6/29/%D9%85%D8%A8%D8%A7%D8%AD%D8%AB%D8%A7%D8%AA-%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D8%A7%D9%85%D9%85%D9%8A%D8%A9-%D8%AD%D9%88%D9%84-%D9%85%D8%B3%D8%AA%D8%AC%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D9%88%D8%B6%D8%A7%D8%B9-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,2026-06-29T04:26:06,مباحثات ليبية أممية حول مستجدات الأوضاع السياسية في ليبيا Qatar news agency,,ليبيا
google_news_en,Yahoo,en,Libya,An 18-second YouTube clip led scientists to a sand-cat stronghold in Libya's Sahara,https://www.yahoo.com/news/science/articles/18-second-youtube-clip-led-030000741.html,2026-06-29T03:00:00,An 18-second YouTube clip led scientists to a sand-cat stronghold in Libya's Sahara Yahoo,,Libya
google_news_en,The Cool Down,en,Libya,An 18-second YouTube clip led scientists to a sand-cat stronghold in Libya's Sahara,https://www.thecooldown.com/green-tech/wildlife-discovery-sand-cats-libya-youtube-video/,2026-06-29T03:00:00,An 18-second YouTube clip led scientists to a sand-cat stronghold in Libya's Sahara The Cool Down,,Libya
google_news_ar,Al Arabiya,ar,Libya,ليبيا.. حبس مسؤولين بارزين في قطاع النفط بشبهات فساد,https://www.alarabiya.net/north-africa/libya/2026/06/29/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%AD%D8%A8%D8%B3-%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%8A%D9%86-%D8%A8%D8%A7%D8%B1%D8%B2%D9%8A%D9%86-%D9%81%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D9%86%D9%81%D8%B7-%D8%A8%D8%B4%D8%A8%D9%87%D8%A7%D8%AA-%D9%81%D8%B3%D8%A7%D8%AF,2026-06-29T02:55:00,ليبيا.. حبس مسؤولين بارزين في قطاع النفط بشبهات فساد العربية,,ليبيا
google_news_ar,Akhbar El-Yom,ar,Libya,تونس وإيطاليا تواجهان ليبيا أمام الأمم المتحدة بشأن المنطقة الاقتصادية الخالصة,https://akhbarelyom.com/news/newdetails/4842790/1/%D8%AA%D9%88%D9%86%D8%B3-%D9%88%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D8%AA%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D9%86-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%A3%D9%85%D9%85-%D8%A7,2026-06-29T02:43:12,تونس وإيطاليا تواجهان ليبيا أمام الأمم المتحدة بشأن المنطقة الاقتصادية الخالصة بوابة أخبار اليوم الإلكترونية,,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,حظر دخول أربع جنسيات إفريقية يشعل جدلًا حول الهجرة والأمن والسيادة في ليبيا,https://akhbarlibya24.net/2026/06/29/%d8%ad%d8%b8%d8%b1-%d8%af%d8%ae%d9%88%d9%84-%d8%a3%d8%b1%d8%a8%d8%b9-%d8%ac%d9%86%d8%b3%d9%8a%d8%a7%d8%aa-%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a-%d9%8a%d8%b4%d8%b9%d9%84-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7,2026-06-29T01:54:45,أخبار ليبيا 24 حظر دخول أربع جنسيات إفريقية يفتح جدلًا واسعًا حول الهجرة بليبيا قرار حكومي يفتح نقاشًا واسعًا حول إدارة الحدود أعاد قرار الحكومة الليبية برئاسة الدكتور أسامة حماد بحظر دخول مواطني السودان وإريتريا والصومال وإثيوبيا إلى الأراضي الليبية فتح ملف الهجرة غير النظامية، وسط نقاشات سياسية والأمنية والاقتصادية والحقوقية بشأن أبعاده ومدى قدرته …,الأخبار,ليبيا; الليبي
akhbar_libya_24,Akhbar Libya 24,ar,Libya,الشامي ينفي اعتزاله الغناء ويوجه رسالة للجمهور الليبي بعد إلغاء حفله في طرابلس,https://akhbarlibya24.net/2026/06/29/%d8%a7%d9%84%d8%b4%d8%a7%d9%85%d9%8a-%d9%8a%d9%86%d9%81%d9%8a-%d8%a7%d8%b9%d8%aa%d8%b2%d8%a7%d9%84%d9%87-%d8%a7%d9%84%d8%ba%d9%86%d8%a7%d8%a1-%d9%88%d9%8a%d9%88%d8%ac%d9%87-%d8%b1%d8%b3%d8%a7%d9%84,2026-06-29T01:35:40,أخبار ليبيا 24 الشامي ينفي اعتزاله مؤكدًا تمسكه بالفن رغم إلغاء حفل طرابلس طرابلس تشهد جدلاً واسعاً بإلغاء حفل فني وسط خلافات حول أحقية التنظيم شهدت طرابلس، خلال الساعات الماضية، موجة من الجدل الواسع تخللتها تطورات متسارعة، بعد الإعلان المفاجئ عن إلغاء حفل غنائي كان مقرراً للفنان السوري المعروف بـ”الشامي”، في خطوة كشفت عن خلافات …,الأخبار,ليبيا; الليبي; طرابلس
google_news_ar,Al Arabiya,ar,Libya,إقالة رئيس المخابرات تفجر خلافاً داخل المجلس الرئاسي الليبي,https://www.alarabiya.net/north-africa/libya/2026/06/29/%D8%A7%D9%82%D8%A7%D9%84%D8%A9-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%85%D8%AE%D8%A7%D8%A8%D8%B1%D8%A7%D8%AA-%D8%AA%D9%81%D8%AC%D8%B1-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D8%AF%D8%A7%D8%AE%D9%84-%D8%A7%D9%84%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A,2026-06-29T01:17:00,إقالة رئيس المخابرات تفجر خلافاً داخل المجلس الرئاسي الليبي العربية,,الليبي
akhbar_libya_24,Akhbar Libya 24,ar,Libya,الأميرة كيت تتسلق أعلى قمم بريطانيا دعما لمرضى السرطان,https://akhbarlibya24.net/2026/06/29/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d8%b1%d8%a9-%d9%83%d9%8a%d8%aa-%d8%aa%d8%aa%d8%b3%d9%84%d9%82-%d8%a3%d8%b9%d9%84%d9%89-%d9%82%d9%85%d9%85-%d8%a8%d8%b1%d9%8a%d8%b7%d8%a7%d9%86%d9%8a%d8%a7-%d8%af%d8%b9,2026-06-29T01:12:02,أخبار ليبيا 24 كفرصة لاستكشاف الحياة بعد التشخيص ولرد الجميل أعلنت أميرة ويلز، كيت ميدلتون،إتمام تحدي تسلق أعلى ثلاث قمم في بريطانيا خلال 24 ساعة في إطار حملة تهدف إلى جمع التبرعات لصالح مؤسسة رويال مارسدن الخيرية لمكافحة السرطان، في خطوة تعكس استمرار انخراطها في قضايا دعم المرضى بعد تجربتها الشخصية مع المرض. وشمل التحدي صعود …,أخبار دولية,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,ارتفاع ضحايا زلزالي فنزويلا إلى أكثر من 1400 قتيل وآلاف المفقودين,https://akhbarlibya24.net/2026/06/29/%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%b6%d8%ad%d8%a7%d9%8a%d8%a7-%d8%b2%d9%84%d8%b2%d8%a7%d9%84%d9%8a-%d9%81%d9%86%d8%b2%d9%88%d9%8a%d9%84%d8%a7-%d8%a5%d9%84%d9%89-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85,2026-06-29T01:04:23,أخبار ليبيا 24 ارتفاع ضحايا زلزالي فنزويلا إلى أكثر من 1400 قتيل وآلاف المفقودين تشهد فنزويلا سباقا مع الزمن لانتشال ناجين من تحت الأنقاض عقب الزلزالين المدمرين اللذين ضربا البلاد الأسبوع الماضي، في وقت تتواصل فيه عمليات الإغاثة والإنقاذ وسط ارتفاع أعداد الضحايا والمفقودين واتساع حجم الدمار في المناطق المتضررة، ولا سيما ولاية لا جوايرا …,أخبار دولية,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,تصعيد متبادل بين إيران والولايات المتحدة يهدد الهدنة المؤقتة ويعيد التوتر إلى الخليج,https://akhbarlibya24.net/2026/06/29/%d8%aa%d8%b5%d8%b9%d9%8a%d8%af-%d9%85%d8%aa%d8%a8%d8%a7%d8%af%d9%84-%d8%a8%d9%8a%d9%86-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%88%d8%a7%d9%84%d9%88%d9%84%d8%a7%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d9%85,2026-06-29T01:00:15,أخبار ليبيا 24 تصاعد المواجهة بين إيران والولايات المتحدة يهدد اتفاق التهدئة الإقليمي شهدت منطقة الخليج تصعيدا جديدا في المواجهة بين إيران والولايات المتحدة مع تبادل الهجمات العسكرية وتزايد التحذيرات السياسية، الأمر الذي يضع الاتفاق المؤقت لوقف إطلاق النار أمام اختبار جديد ويثير مخاوف بشأن استقرار المنطقة وأمن الملاحة البحرية. تهديدات بالقضاء على القيادة الإيرانية …,أخبار دولية,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,أفريقيا تفرض كلمتها في مونديال 2026 وتحقق أفضل إنجاز جماعي بتاريخ مشاركاتها,https://akhbarlibya24.net/2026/06/29/%d8%a3%d9%81%d8%b1%d9%8a%d9%82%d9%8a%d8%a7-%d8%aa%d9%81%d8%b1%d8%b6-%d9%83%d9%84%d9%85%d8%aa%d9%87%d8%a7-%d9%85%d9%88%d9%86%d8%af%d9%8a%d8%a7%d9%84-2026-%d9%88%d8%aa%d8%ad%d9%82,2026-06-29T00:52:02,أخبار ليبيا 24 أفريقيا تكتب تاريخًا استثنائيًا وتتصدر نسب التأهل بمونديال 2026 عالميًا تفوق تاريخي يعيد رسم خريطة المنافسة العالمية فرضت المنتخبات الأفريقية نفسها بوصفها أبرز المستفيدين من منافسات دور المجموعات في كأس العالم 2026، بعدما حققت القارة السمراء أفضل معدل تأهل في تاريخ مشاركاتها بالمونديال، مؤكدة أن كرة القدم الأفريقية باتت قادرة على منافسة …,الأخبار,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,انتهاء دور المجموعات يكشف هوية المنتخبات المغادرة لمونديال 2026 مبكرًا,https://akhbarlibya24.net/2026/06/29/%d9%85%d9%86%d8%aa%d8%ae%d8%a8%d8%a7%d8%aa-%d8%af%d9%88%d8%b1-%d8%a7%d9%84%d9%85%d8%ac%d9%85%d9%88%d8%b9%d8%a7%d8%aa-%d9%85%d9%88%d9%86%d8%af%d9%8a%d8%a7%d9%84-%d9%83%d8%a3%d8%b3-%d8%b9%d8%a7%d9%84,2026-06-29T00:36:15,أخبار ليبيا 24 اكتمال عقد المتأهلين إلى دور الـ32 وخروج 16 منتخبًا من مونديال 2026 إسدال الستار على دور المجموعات أسدل الستار على منافسات دور المجموعات من بطولة كأس العالم 2026، المقامة في الولايات المتحدة وكندا والمكسيك، بعدما حسمت الجولة الثالثة والأخيرة هوية المنتخبات المتأهلة إلى دور الـ32، في نسخة استثنائية من البطولة شهدت مشاركة …,الأخبار,ليبيا
google_news_en,Travel And Tour World,en,Libya,Libya Launches Cultural and Artistic Tourism Caravan to Boost Domestic Tourism and Showcase National Heritage Across Regions,https://www.travelandtourworld.com/news/article/z59zq52t91xu/,2026-06-29T00:25:41,Libya Launches Cultural and Artistic Tourism Caravan to Boost Domestic Tourism and Showcase National Heritage Across Regions Travel And Tour World,,Libya
lana_21,LANA,ar,Libya,نادي المناظرة بجامعة الزاوية يختتم مشروع إعداد 300 طالب مُناظر ويعلن انطلاق المرحلة الثانية,https://lana.gov.ly/post.php?lang=ar&id=360475,2026-06-29T00:16:51,نشر بتاريخ: 2026-06-29 00:16:51,,
akhbar_libya_24,Akhbar Libya 24,ar,Libya,الأمن الداخلي يحذر من استغلال ملفات مصرف ليبيا المركزي المسربة لنشر هجمات إلكترونية جديدة,https://akhbarlibya24.net/2026/06/29/%d8%a7%d9%84%d8%a3%d9%85%d9%86-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a-%d9%8a%d8%ad%d8%b0%d8%b1-%d9%85%d9%86-%d8%a7%d8%b3%d8%aa%d8%ba%d9%84%d8%a7%d9%84-%d9%85%d9%84%d9%81%d8%a7%d8%aa-%d9%85%d8%b5,2026-06-29T00:09:39,أخبار ليبيا 24 الأمن الداخلي يحذر من مخاطر الملفات المسربة المنسوبة للمركزي على المؤسسات أكد جهاز الأمن الداخلي أن التحقيقات الفنية المتواصلة بشأن الحادثة السيبرانية التي استهدفت مصرف ليبيا المركزي كشفت عن مخاطر أمنية متزايدة مرتبطة بالملفات المسربة المنسوبة إلى المصرف، محذراً من أن تداول هذه الملفات أو تحميلها قد يحولها إلى وسيلة لاستهداف مؤسسات …,الأخبار,ليبيا
lana,LANA,ar,Libya,ردا علي بيان الرئاسي : الكوني ينفى تغيبه عن الاجتماع ، أو التوصل لاتفاق بتعيين رئيس الأركان ، أو رئيس جهاز المخابرات .,https://lana.gov.ly/post.php?lang=ar&id=360474,2026-06-29T00:04:53,نشر بتاريخ: 2026-06-29 00:04:53,,
al_ain,Al Ain,ar,Libya,ليبيا.. إقالة رئيس المخابرات تفجر شقاقًا داخل المجلس الرئاسي - العين الإخبارية,https://al-ain.com/article/libya-intellegence,2026-06-29T00:01:52,ليبيا.. إقالة رئيس المخابرات تفجر شقاقًا داخل المجلس الرئاسي العين الإخبارية,,ليبيا
akhbar_libya_24,Akhbar Libya 24,ar,Libya,نواب يحذرون من تغيير قيادة المخابرات ويدعون الرئاسي إلى الالتزام بالقانون,https://akhbarlibya24.net/2026/06/29/%d9%86%d9%88%d8%a7%d8%a8-%d9%8a%d8%ad%d8%b0%d8%b1%d9%88%d9%86-%d9%85%d9%86-%d8%aa%d8%ba%d9%8a%d9%8a%d8%b1-%d9%82%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d9%85%d8%ae%d8%a7%d8%a8%d8%b1%d8%a7%d8%aa-%d9%88,2026-06-29T00:01:20,أخبار ليبيا 24 نواب يطالبون الرئاسي بتجميد تغيير رئاسة المخابرات حتى توحيد المؤسسات بيان نيابي يربط تعيين رئيس الجهاز باختصاصات مجلس النواب طالب خمسون عضوًا بمجلس النواب الليبي المجلس الرئاسي بالامتناع عن إجراء أي تغيير في رئاسة جهاز المخابرات إلى حين استكمال توحيد مؤسسات الدولة وتشكيل سلطة تنفيذية موحدة وفق الأطر الدستورية والسياسية المنظمة، مؤكدين …,الأخبار,ليبيا; الليبي
libya_herald,Libya Herald,en,Libya,"Cultural and Tourism Caravan to be launched to showcase national identity, promote Libyan heritage and revitalize domestic tourism",https://libyaherald.com/2026/06/cultural-and-tourism-caravan-to-be-launched-to-showcase-national-identity-promote-libyan-heritage-and-revitalize-domestic-tourism/,2026-06-28T23:50:00,"Minister of Tourism and Traditional Industries, Nasr al-Din Milad al-Fazani, met with Minister of Culture and Knowledge Development, Salem al-Alam, to...",,Libya; Libyan
